,brand,title,price,description,colour,material
378,Hollister,Mid Rise Super Skinny Jeans,S$ 78.00,"- Casual skinny jeans
- Sizing runs one size larger
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket style
- Cotton blend
- Model wears an S and is 176cm tall",Dark,[]
379,GAP,High Rise Skinny Ankle Jeans,S$ 108.90,"- Faded distressed denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Tinted Medium Destroy,"94% Cotton, 5% Polyester, 1% Elastane"
380,Something Borrowed,Belted Wide Leg Denim Jeans,S$ 39.90,"- Dark washed toned wide leg jeans with belted
- Mid rise
- Relaxed fit
- Front zip with button fastening
- 4 pockets
- Cotton blend",Dark Indigo Wash,88% Cotton 12% Polyester
381,TOPSHOP,Washed Black Willow Rip Mom Jeans,S$ 96.90,"- Ripped detailing rolled hem denim mom jeans
- High rise
- Tapered fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Washed Black,100% Cotton
382,Calvin Klein,Calvin Klein Ckj 061 Women Mid Rise Boy Yarra Blue Jeans,S$ 349.00,This pair of Calvin Klein Women Jeans in a casual boyfriend jeans cut features a medium rise waist and relaxed legs with distressed details. Classic 5-pocket style.,YARRA BLUE,[]
383,London Rag,Black Straight Fit Denim,S$ 71.00,"Black Jeans is must in every girls closet. 

- This Straight Fit Jeans is cool for all day long and can be worn with any casuals shirts or tank tops.

- Straight Fit Denims featuring Mid rise and shaping through seat and tummy.

- Best for Any day.

- CL7310",Black,[]
384,A-IN GIRLS,Scratching Elastic Waist Jeans,S$ 225.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"67% cotton, 30% polyester, 1.5% viscose, 1.5% spandex"
385,Cotton On,Stretch Mom Jean,S$ 49.99,"high rise 90s stretch jean

Throw it back in style with the High Rise 90s Stretch Jean. A relaxed fit with room to move, this high rise jean has distressed detail throughout for that worn-in look you love so much.

- High rise, sits above hips
- Vintage look and feel
- Comfort stretch for a little extra give
- Fitted through hips & thigh with a tapered leg
- Ankle grazer length",Blue,"63% Cotton, 32% Polyester, 3% Rayon, 2% Elastane"
386,Guess,Mid Rise Skinny Jeans,S$ 279.00,"- Denim skinny jeans
- Mid rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 28 in and is 180cm tall",Black,"70% Cotton, 19% Polyester, 9% Rayon, 2% Spandex"
387,Brave Soul,Natural Garment Sunset Coral Jeans,S$ 74.90,"- Denim stretch skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a UK 8 and is 170cm tall",Sunset Coral,[]
388,MISSGUIDED,Anarchy Mid Rise Skinny Jeans,S$ 54.90,"- Solid tone denim skinny jeans
- Mid rise
- Skinny fit
- Front zip and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Black,"67% Cotton, 31% Polyester, 2% Elastane"
389,Cotton On,High Rise Capri Jeggings,S$ 29.99,"- Solid tone jeggings
- High rise
- Skinny fit
- Button and zip fastening
- 2 pocket design
- Cotton blend
- Model wears a size AUS 8 and is 176cm tall",Skyway Mid Blue,[]
390,Supre,The Mom Ripped Jeans,S$ 55.00,"- Faded distressed denim mom jeans
- High rise
- Unlined
- Regular fit
- Button fly fastening
- Five pocket style
- Cotton
- Model wears a size AUS 8 and is 177cm tall",Authentic Blue Fade,100% Cotton
391,TOPSHOP,Wash Black Willow Rip Mom Jean,S$ 96.90,"- Ripped detailing rolled hem denim mom jeans
- High rise
- Tapered fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Washed Black,100% Cotton
392,A-IN GIRLS,Elastic Waist Slim Wash Jeans(Plus Velvet),S$ 236.25,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",navy,"76.5% Cotton, 20% Polyester Fiber, 2% Viscose, 1.5% Spandex"
393,Calvin Klein,022 Body Jeans - Calvin Klein Jeans,S$ 369.00,"- Medium wash ripped skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26 in and is 174cm tall",Blue Rodeo,"60% Cotton, 25% Polyester, 13% Lyocell, 2% Elastane"
394,ZALORA BASICS,Basic Bell Bottom Flare Jeans,S$ 39.90,"- Washed effect denim flared leg jeans
- Mid rise
- Flared fit
- Front zip and button fastening
- Four pockets
- Cotton",Dark Blue,100% Cotton
395,Mango,Mid-Rise Jeans,S$ 79.90,"- Contrast side panel skinny jeans
- High rise
- Unlined
- Skinny fit
- Elasticised waistband for added comfort and to support the growing bump
- Cotton blend
- Model wears an s and is 174cm tall",Open Blue,[]
396,Dr Denim,Edie Jeans,S$ 139.00,"- Contrast seam denim jeans
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- FIve pocket style
- Cotton blend
- Model wears a size W2628 and is 177cm tall",Rinsed Blue,"98% Cotton, 2% Elastane"
397,Mango,Culotte Relaxed Jeans,S$ 55.90,"- Solid hue cropped jeans
- Sizing runs one size larger
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pocket style
- Cotton",Open Blue,100% Cotton
398,MISSGUIDED,Sinner High Waisted Destroyed Hem Skinny Jeans,S$ 61.90,"- Solid tone ripped skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Polyblend
- Model wears a size 8R and is 170cm tall",Black,"95% Polyester, 5% Elastane"
399,FOREVER 21,High Rise Skinny Jeans,S$ 45.90,"- Ripped detailing denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Light Denim,"98% Cotton, 2% Elastane"
400,ESPRIT,Denim Length Service Pants,S$ 99.95,"- Monochrome slim fit jeans
- Sizing runs one size larger
- Mid rise
- Slim fit
- Front zip with button fastening
- 4 pockets
- Cotton blend
- Model wears a size W2826 and is 174cm tall",Black Rinse,[]
401,MISSGUIDED,Acid Wash Vice High Waisted Skinny Jeans,S$ 54.90,"- Faded denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- 2 back pockets
- Cotton blend",Faded Purple,"73% Cotton, 25% Polyester, 2% Elastane"
402,Lara,Women High Rise Ankle-Length Jeans,S$ 102.00,"- New products
- Easy to mix and match
- Comfortable fabrics",[],[]
403,NAIN,Distressed Slim Fit Jeans,S$ 54.90,"- Light toned jeans with distressed
- Mid rise
- Slim fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Light Blue,Cotton blend
404,Mango,Baggy Regina Jeans,S$ 59.90,"- Solid tone baggy style jeans
- Sizing runs one size larger
- High rise
- Relaxed fit
- Button and zip fastening
- 5 pocket design
- Cotton",Black Denim,100% Cotton
405,Dorothy Perkins,Blue Premium Darcy,S$ 73.90,"- Solid-tone cropped skinny jeans with ripped detail
- Unlined
- Mid rise
- Skinny fit
- Front zip and button closure
- 5-pocket design
- Cotton blend
- Model wears a UK 6 and is 177cm tall",Blue,Garment: Cotton(95%) Elastomultiester(4%) Lycra/Elastane(1%)
406,Something Borrowed,Distressed Mom Jeans,S$ 49.90,"- Denim jeans with rip detail
- High rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton blend",Light Blue,90% Cotton 10% Polyester
407,ZALORA BASICS,Basic Denim Culottes,S$ 34.90,"- Mid toned denim culottes
- Mid rise
- Relaxed fit
- Front zip with button fastening
- 4 pockets
- Cotton",Mid Blue,100% Cotton
408,Mango,Straight-Fit Dark Wash Jeans,S$ 59.90,"- Denim jeans in dark wash
- Sizing runs one size larger
- Medium rise
- Straight fit
- Button & zip fastening
- 4-pocket style
- Belt loops
- Cotton blend",Open Blue,"98% Cotton, 2% Elastane"
409,River Island,Molly Jeggings,S$ 72.90,"- Solid shade denim jeggings
- Mid rise
- Skinny fit
- Front zip and button fastening
- Two back pockets
- Cotton blend
- Model wears a size 8S and is 174cm tall",White,"88% Cotton, 9% Elastomultiester, 3% Elastane"
410,TOPSHOP,Moto Black Side Stripe Jamie,S$ 109.00,"- Skinny denim with side stripes
- High rise
- Skinny fit
- Button & zip fastening
- 5-pocket style
- Cotton blend
- Model wears a size 26S and is 170cm tall",Mid Denim,[]
411,GRLFRND,Helena High-Rise Straight Crop Jean(Revolve),S$ 325.00,"Nothing is sweeter than a sartorial girl in the city
GRLFRND's Helena High-Rise Straight Crop Jean features an always effortless raw-cut step hem and is made in a wear-with-anything white wash",[],[]
412,OVS,Boyfriend Denim Slim Fit Jeans,S$ 52.90,"- Light wash boyfriend jeans with ripped detail
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 170cm tall",Medium Light Blue,"99% Cotton, 1% Elastane"
413,Banana Republic,PetiteHigh Rise Skinny Button Fly Bistretch Jeans,S$ 159.90,"- Dark toned skinny jeans
- High rise
- Regular fit
- Button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 SHORT and is180cm< tall",Medium Blue Vintage,"90% Cotton, 7% Polyester, 3% Spandex"
414,ZALORA,Denim Cropped High Low Waist Detail Cropped Jeans,S$ 34.90,"- Solid tone cropped jeans
- Unlined
- High rise
- Regular fit
- Front zip and button closure
- 5-pocket design
- Cotton",Blue,100% Cotton
415,A-IN GIRLS,Elasticated Waist Washed Jeans,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",blue,"71.5% cotton, 26.5% polyester, 2% spandex"
416,Dorothy Perkins,Bright Blue 'Darcy' Skinny Ankle Grazer Jeans,S$ 63.90,"- Solid-tone saturated jeans
- Unlined
- Mid rise
- Slim fit
- Front zip and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Blue,"86% Cotton, 12% Polyester, 2% Lycra/Elastane"
417,Cotton On,Grazer Flare Jeans,S$ 39.99,"- Washed effect denim flared jeans
- High rise
- Flared fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size AUS 8 and is 174cm tall",Vintage Black,"60% Cotton, 23% Polyester, 15% Viscose, 2% Elastane"
418,Glamorous,Paperbag Wide Leg Denim Pants,S$ 63.90,"- Wide-legged crop jeans with paperbag waist
- Unlined
- High rise
- Relaxed fit
- Elastic waistband
- 2 side pockets
- Polyester
- Model wears an S and is 175cm tall",LIGHT STONEWASH,[]
419,GRLFRND,X REVOLVE Karolina High-Rise Skinny Jean(Revolve),S$ 354.00,"100% cotton
Buttoned fly
Slight whiskering along front pockets
Distressed areas throughout
Frayed raw cut hem
13 in the knee narrows to 11 at the leg opening",[],[]
420,Abercrombie & Fitch,Sim High Rise Ankle Jeans,S$ 144.00,"- Solid tone distressed denim jeans
- Sizing runs one size larger
- Mid waist
- Slim fit
- Zip-fly and button fastening
- Self-tie waist closure
- 5pockets
- Cotton
- Model wears a size 26 SHORT and is 176cm tall",Medium Destroy,"94% Cotton, 5% Polyester, 1% Elastane"
421,Supre,The Skinny Premium Ripped Jeans,S$ 55.00,"- Ripped detailing denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend",Washed Black,"62% Cotton, 33% Polyester, 4% Viscose, 1% Elastane"
422,OVS,Monochrome Jeans,S$ 39.90,"- Solid toned jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",White,"73% Cotton, 25% Polyester, 2% Elastane"
423,Supre,The Skinny Premium Ripped Jeans,S$ 55.00,"- Ripped skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size AUS 8 and is 175cm tall",Baltic Blue,"62% Cotton, 33% Polyester, 4% Viscose, 1% Elastane"
424,Lovers + Friends,Diego(Revolve),S$ 211.00,"100% cotton
Light fading and distressed detail
Button fly
5-pocket design
14 at the knee narrows to 11 at the leg opening
Made in USA",[],[]
425,Mango,Crop Flared Jeans,S$ 59.90,"- Solid hue flared denim jeans
- Sizing runs one size larger
- High rise
- Regular fit
- Button & zip fastening
- 5-pocket style
- Flared crop hem
- Belt loops
- Cotton blend",Sand,"98% Cotton, 2% Elastane"
426,GAP,Soft Skinny Creek Jeans,S$ 92.90,"- Medium wash skinny jeans
- Mid rise
- Skinny fit
- Button and zip fastening
- 5 pockets
- Lyocell blend
- Model wears a size 26 REGULAR and is 174cm tall",Blue,"66% Lyocell, 20% Polyester, 12% Viscose Rayon, 2% Elastane"
427,Miss Selfridge,Lizzie High Waisted Light Blue Ripped Jeans,S$ 89.90,"- Ripped detailing denim skinny jeans
- High rise
- Skinny fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears a size 8R and is 174cm tall",Blue,"98% Cotton, 2% Elastane"
428,GAP,High Rise Cigarette Jeans,S$ 99.90,"- Solid tone skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26 in and is 173cm tall",Dark Indigo,98% Cotton 2% Elastane
429,MISSGUIDED,Vice Highwaisted Skinny Jeans,S$ 42.90,"- Solid tone skinny jeans
- High rise
- Skinny fit
- 2 pocket design
- Zip and button fastening
- Cotton blend
- Model wears a size 8R and is 172cm tall",Blue,"66% Cotton, 32% Polyester, 2% Elastane"
430,TOPSHOP,Mid Blue Rip Hem Jamie,S$ 89.90,"- Faded distressed hem denim skinny jeans
- High rise
- Unlined
- Skinny fit
- Button and zip fastening
- Five pocket style
- Cotton blend
- Model wears a size 26S and is 174cm tall",Mid Denim,"93% Cotton, 6% Polyester, 1% Elastane"
431,London Rag,Ripped Jeans With Patch Work,S$ 63.00,"- Low Rise
- 5-pocket styling with belt loops
- Ripped Skinny Jeans 
- Button and zip fatening
- CL7488",Blue,[]
432,OVS,Dark Blue Jeans,S$ 39.90,"- Dark toned jeans
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size 40 and is 174cm tall",Dark Blue,"73% Cotton, 25% Polyester, 2% Elastane"
433,Something Borrowed,Frayed Hem Jeans,S$ 44.90,"- Wide leg jeans with ripped details
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pocket style
- Cotton blend
- Model wears an S and is 175cm tall",Mid Blue,"90% Cotton, 10% Polyester"
434,FOREVER 21,High Waist Skinny Jeans,S$ 62.90,"- Denim jeans with wash detail
- High rise
- Skinny fit
- Button-fly fastening
- 5-pocket style
- Belt loops
- Cotton blend",Denim,"90% Cotton, 7% Elasterell, 3% Spandex/Elastane"
435,9months Maternity,Black Maternity Jeggings,S$ 69.00,"-Cotton blend
-Full panel to accommodate growing bump
-5 pockets details
-Skinny fit
-Casual wear",Black,"97% Cotton, 3% Spandex"
436,Levi's,711 Skinny Jeans,S$ 119.90,"Our signature ""Lot 700"" fits are the ultimate look-amazing jeans, designed to flatter, hold and lift — all day, every day. Women everywhere have fallen in love with the 711 Skinny Jean — now it's your turn. This is your go-to skinny jean, cut with a figure-hugging fit and chic silhouette.

-Sits below waist
-Slim through hip and thigh
-Skinny leg
-Mid rise
-68% Cotton/23% Polyester/8% Viscose/1% Elastane",Black,68% Cotton/23% Polyester/8% Viscose/1% Elastane
437,ONLY,Twinky High Waist Wide Ank Denim Jeans,S$ 59.00,"- Solid-colour wide-legged mom jeans
- High rise
- Relaxed fit
- Zip-fly and button fastening
- 5 pockets
- Cotton
- Model wears a size 26R and is 174cm tall",Medium Blue Denim,100% Cotton
438,Miss Selfridge,Black Straight Leg Jeans,S$ 96.90,"- Denim raw hem straight leg jeans with ripped detailing
- High rise
- Regular fit
- Front zip and button fastening
- Five pocket style
- Cotton
- Model wears a size 8R and is 177cm tall",Black,[]
439,TOPSHOP,Mid Blue Mom Jeans,S$ 89.90,"- Denim jeans with washed detail
- High rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton 
- Model wears a size 25S and is 177cm tall",Mid Denim,100% Cotton
440,Violeta by MANGO,Slim-Fit Valentin Jeans,S$ 89.90,"- Monochrome basic denim jeans
- Medium rise
- Relaxed fit
- Button & zip fastening
- 5-pocket style
- Belt loops
- Cotton blend",Black Denim,"69% Cotton, 29% Polyester, 2% Elastane"
441,Dorothy Perkins,Short Indigo Eden Jegging,S$ 43.90,"- Solid tone cropped denim jeggings
- Mid rise
- Slim fit
- Elasticised waistband
- 2 pockets
- Cotton blend
- Model wears a UK 8 and is 178cm tall",Indigo,"76% Cotton, 22% Polyester, 2% Elastane"
442,[],[],[],[],[],[]
443,[],[],[],[],[],[]
444,ZALORA BASICS,Basic Denim Jeggings With Slits,S$ 29.90,"- Ripped denim jeggings
- Mid rise
- Skinny fit
- Front zip with button fastening
- 5 pockets
- Cotton blend",Dark Blue,63% Cotton 30% Polyester 7% Viscose
445,Calvin Klein,Calvin Klein Ckj 061 Women Distressed Jeans,S$ 329.00,In the CKJ 061 Fit. This pair of Calvin Klein Women Jeans in the casual boyfriend jeans cut features a medium rise waist and cropped legs with distressed details and faded creases. Classic 5-pocket style.,SAVO,[]
446,BDG by Urban Outfitters,Dillon Jeans,S$ 90.90,"- Solid tone faded wash jeans
- High waist
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a size 26 in and is 175cm tall",Black,"99% Cotton, 1% Elastane"
447,Lovers + Friends,Ricky Skinny Jean(Revolve),S$ 239.00,"The Lovers + Friends Ricky Skinny Jean is that coveted pair you've been lusting after
The coated denim provides a simplistic yet on-trend slim fit to be your everyday pair
91
5% cotton 6% poly 2",[],[]
448,MISSGUIDED,Sinner High Waist Authentic Ripped Jeans,S$ 59.90,"- Ripped skinny jeans
- High rise
- Skinny fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 8S and is 173cm tall",Blue,"72% Cotton, 25% Polyester, 3% Elastane"
449,Calvin Klein,Calvin Klein Christiane Blue Straight Ankle Jeans,S$ 329.00,"In a classic Christiane Blue wash, this pair of CKJ jeans in straight cut features a high rise and ankle-length legs. Zip fly with a signature ck metal button. Classic 5-pocket style.",CHRISTIANE BLUE,[]
450,Violeta by MANGO,Plus Size Jeans Bi-Stretch Push-Up Irene,S$ 99.90,"- Push up style stretchable jeans
- Mid rise
- Slim fit
- Button and zip fastening
- 5 pocket style
- Cotton blend",Open Blue,"84% Cotton, 11% Polyester, 5% Elastane"
