,brand,title,price,description,colour,material
5831,Halo,Layered Net Yarn Skirt,S$ 119.00,"- Self tie waist
- Elasticised waistband
- Slim fit",Multi,Net Yarn
5832,Miss Selfridge,Pale Pink Dobby Pleated Skirt,S$ 93.90,"- Pleated skirt with texture detail
- Lined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Polyester
- Model wears a UK 8 and is 172cm tall",Pink,[]
5833,Something Borrowed,Zipper Corduory Mini Skirt,S$ 39.90,"- Solid tone corduroy textured mini skirt with pocket detail
- Unlined
- Mid rise
- Regular fit
- Front zip fastening
- 2 front side flap pockets
- Polyblend
- Model wears an S and is 174cm tall",Blue Grey,80% Polyester 20% Cotton Woven
5834,TOPSHOP,Leopard Print Denim Mini Skirt,S$ 73.90,"- Buckled sides printed mini skirt
- Mid rise
- Regular fit
- Cotton",MULTI,100% Cotton
5835,superdown,Dania Contrast Stitch Mini Skirt(Revolve),S$ 82.00,"100% cotton
Unlined
Zip fly with button closure
5-pocket design
Raw frayed hem
Skirt measures approx 16 in length",Burgundy,[]
5836,Lovers + Friends,Dixon Mini Skirt(Revolve),S$ 226.00,"Self: 58% poly 42% metallicLining: 100% poly
Hand wash cold
Fully lined
Hidden side zipper closure
Metallic fabric with ruffle detail
Skirt measures approx 16",Metallic Gold,[]
5837,GAP,Co-Ord Midi Skirt,S$ 85.90,"- Solid shade corduroy midi skirt
- Unlined
- Regular fit
- Front button fastening
- Four pockets
- Cotton
- Model wears a size 0 and is 174cm tall",True Black,100% Cotton
5838,TOPSHOP,Green Wavy Animal Satin Bias Skirt,S$ 79.90,"- Printed midi satin skirt
- High rise
- Regular fit
- Elasticated waistband 
- Polyester",Green,100% Polyester
5839,Violeta by MANGO,Plus Size Denim Miniskirt,S$ 89.90,"- Dark wash mini skirt
- High rise
- Unlined
- Regular fit
- Zip fastening
- 4 pocket design
- Cotton blend",Open Grey,"77% Cotton, 21% Polyester, 2% Elastane"
5840,Mango,Pleated Midi Skirt,S$ 99.90,"- Metallic skirt with pleat detail
- Sizing runs one size larger
- Medium rise
- Regular fit
- Elasticized waistband
- Flared hem
- Polyester",Light Beige,100% Polyester
5841,ZALORA,Bridesmaid Super High Waisted Skirt With Waist Tie,S$ 39.90,"- Solid toned plain midi skirt with waist tie sash
- High rise
- Lined
- Regular fit
- Zip fastening
- Polyester",Ice Grey,100% Polyester
5842,ZALORA,Co-Ord Overlap Textured Skirt,S$ 34.90,"- Tulip skirt with texture detail
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Asymmetrical hem
- Polyester blend
- Model wears an S and is 170cm tall",Lilac,95% Polyester 5% Spandex
5843,NAIN,Leaf Patterns Pleats Skirt,S$ 54.90,"- Pleated skirt with mesh overlay
- Lined
- High rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Polyester",Light Beige,100% Polyester
5844,Dorothy Perkins,Plus Size Printed Midi Skirt,S$ 69.90,"- Floral-printed skirt with front tie
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Side hem splits
- Viscose
- Model wears a UK 18 and is 174cm tall",Ivory,100% Viscose
5845,Miss Selfridge,BLACK FLORAL PRINT MINI RUFFLE SKIRT,S$ 59.90,"- Floral printed mini skirt
- Unlined
- Mid rise
- Regular fit
- Zip fastening
- Viscose
- Model wears a UK 8 and is 175cm tall",BLACK,[]
5846,Yoco,Printed Asymmetrical Chiffon Skirt,S$ 49.90,"- Floral print asymmetrical hem midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend",Purple,Polyblend
5847,ZALORA,Co-Ord Overlap Textured Skirt,S$ 34.90,"- Tulip skirt with texture detail
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Asymmetrical hem
- Polyester blend
- Model wears an S and is 170cm tall",Blue,95% Polyester 5% Spandex
5848,ONLY,Vigga Houndstooth Skirt,S$ 29.00,"- Houndstooth wrap mini skirt
- High rise
- Unlined
- Slim fit
- Elasticated waistband fastening
- Cotton blend",Cloud Dancer,"88% Cotton, 10% Polyester, 2% Elastane"
5849,Tularosa,Hyde Skirt(Revolve),S$ 197.00,"Self: 100% cottonLining: 100% viscose
Fully lined
Wrap front with tie closure
Embroidered eyelet detail
Fringe tassel trim",Blue,[]
5850,Mango,Buttons Flared Skirt,S$ 45.90,"- Polka dot print flared mini skirt
- Sizing runs one size larger
- Unlined
- Mid rise
- Regular fit
- Button fastening
- Viscose",Light Pastel Pink,100% Viscose
5851,Something Borrowed,Button Down Midi Skirt,S$ 39.90,"- Midi skirt with chequer print
- Unlined
- High rise
- Regular fit
- Front button fastening
- Polyester
- Model wears an S and is 177cm tall",Navy/White,100% Polyester
5852,Dorothy Perkins,Petite Floral Pencil Skirt,S$ 69.90,"- Floral printed midi skirt
- High rise
- Unlined
- Slim fit
- Elasticised waist
- Viscose blend
- Model wears a UK 8 and is 180cm tall",Blue,Blend
5853,Dorothy Perkins,Petite Tropical Maxi Skirt,S$ 59.90,"- Tropical printed maxi skirt with drawstring waist
- Mid rise
- Unlined
- Regular fit
- Elasticised waist
- Viscose blend
- Model wears a UK 8 and is 180cm tall",Black,"97% Viscose, 3% Elastane"
5854,Lace & Beads,Valerie Maxi Skirt,S$ 101.90,"- Solid tone mesh maxi skirt
- High rise
- Lined
- Regular fit
- Elasticated waistband fastening
- Polyblend
- Model wears an M and is 174cm tall",Peach,Blend
5855,hk-ehunter,New Arrival - Women Net Yarn Pleated High Waist Lined Gradient Skirt,S$ 83.00,"- Latest Fashion
- Easy To Match
- Choice of temperament",multi,[]
5856,Compania Fantastica,Short Liberty Print Skirt,S$ 56.90,"- A-line skirt with all-over print
- Medium rise
- Regular fit
- Elasticized waistband
- Flared hem
- Polyester blend",Flowers,Blend
5857,River Island,Antonio Midi Skirt,S$ 50.90,"- Midi skirt with asymmetrical hem
- Unlined
- High waist
- Regular fit
- Side zip fastening
- Polyester
- Model wears a UK 8 and is 176cm tall",Black,100% Polyester
5858,Free People,MOD WRAP SKIRT,S$ 101.90,"- Ribbed wrap skirt
- Mid rise
- Unlined
- Regular fit
- Elasticised waist
- Cotton blend
- Model wears an S and is 174cm tall",BLACK,[]
5859,Zalia,Paperbag Detail Skirt,S$ 34.90,"- Gingham print paperbag tie waist maxi skirt
- Unlined
- Regular fit
- Elasticated waistband with tie waist fastening
- Side pockets
- Polyblend",Black/white,75% Polyester 22% Rayon 3% Spandex
5860,Lara,Women's A-line Mini Skirt,S$ 100.00,"- Front 2 pockets
- Lined
- Botton closure
- Stripes pattern",grey,[]
5861,NAIN,Modern Flare Elastic Waist Midi Skirt,S$ 73.90,"- Solid hue flared woven skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Side zip fastening
- 2 side pockets
- Flared hem
- Polyblend
- Model wears a size One Size and is 177cm tall",Light Beige,Polyblend
5862,ZALIA BASICS,Basic Mermaid Skirt,S$ 22.90,"- Solid hue fishtail maxi skirt
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Fishtail hem
- Polyester",Navy,100% Polyester
5863,Something Borrowed,Colorblock Panel Mini Skirt,S$ 24.90,"- Two-colour ribbed mini skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester blend",Black/White,95% Polyester 5% Elastane
5864,ZALORA,Paperbag A-Line Skirt,S$ 34.90,"- Paperbag skirt with button detail
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Flared hem
- Decorative buttons
- Polyester",Navy,95% Polyester 5% Spandex
5865,FOREVER 21,Belted Gingham Skirt,S$ 36.90,"- Gingham print waist tie midi skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband with detachable waist tie fastening
- Cotton",Black/White,100% Cotton
5866,Glamorous,Black Spot Maxi Skirt,S$ 50.00,"- All over print slit detail maxi skirt
- Unlined
- Mid rise
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 171cm tall",Black Dalmatian Spot,100% Polyester
5867,Lovers + Friends,Napoli Mini Skirt(Revolve),S$ 211.00,"Self: 98% poly 2% elastaneLining: 100% poly
Hand wash cold
Fully lined
Hidden back zipper closure
Pleated front detail
Skirt measures approx 17 in length",Blue,[]
5868,TOPSHOP,Cream Daisy Button Bias Midi Skirt,S$ 79.90,"- Floral midi skirt with button fastening
- High waist
- Regular fit
- Polyester",CREAM,100% Polyester
5869,Halo,Printed Chiffon Pleated Skirt,S$ 119.00,"- Mid rise
- Elasticised waistband
- Slim fit",Multi,Chiffon
5870,Something Borrowed,Scallop Hem Pelmet Skirt,S$ 29.90,"- Solid tone scallop hem mini skirt
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester",Mustard,100% Polyester
5871,Miss Selfridge,Ivory Floral Print Split Maxi Skirt,S$ 73.90,"- Floral print slit detail maxi skirt
- Unlined
- Mid rise
- Regular fit
- Front button fastening
- Viscose
- Model wears a UK 8 and is 174cm tall",Cream,[]
5872,Cotton On,Woven Belle Bias Midi Skirt,S$ 34.99,"- All over floral print midi skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Flared hem
- Polyester
- Model wears an S and is 173cm tall",Jessica Floral Paisley Olive Night,100% Polyester
5873,Pomelo,High Waist Full Skirt - Pink,S$ 24.00,"- Polyester
- Spandex
- A-line silhouette
- Includes an invisible side zip
- High-waisted fit
The Model has height: 172 cm and Bust / Waist / Hips: 80-60-87 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,"96% Polyester, 4% Spandex"
5874,Supre,Lily Split Front Mini Skirt,S$ 30.00,"- Checkered print mini skirt with slit detail
- Lined
- Mid rise
- Regular fit
- Side zip fastening
- Cotton blend
- Model wears a size AUS 8 and is 173cm tall",Black And White Check,"99% Cotton, 1% Elastane"
5875,Kodz,Box Pleated Midi Skirt,S$ 44.90,"- Solid shade pleated skirt
- Medium rise
- Regular fit
- Back zip fastening
- 2 side pockets
- Flared hem
- Polyblend",Army Green,100% Polyblend
5876,MISSGUIDED,Checkered Pleated Mini Skirt,S$ 52.90,"- Checkered skirt with pleats
- Unlined
- Medium rise
- Regular fit
- Side zip fastening
- Decorative buckles
- Polyester
- Model wears a UK 8 and is 173cm tall",Blue,Polyester
5877,Mango,Printed Mini Skirt,S$ 55.90,"- Leopard printed mini skirt
- Sizing runs one size larger
- Unlined
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Light Beige,Cotton
5878,ZALORA,Twist Detail Skirt,S$ 29.90,"- Solid tone twist detail skirt
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Polyblend",Navy,Blend
5879,superdown,Odelia Mini Skirt(Revolve),S$ 111.00,"90% poly 10% spandex
Hand wash cold
Unlined
Hidden back zipper closure
Stud accents
Bandage fabric",Black,[]
5880,Sophialuv,Midi Wrapped Waterfall Plaid Skirt In Grey,S$ 33.00,"- Non Sheer
- Fully Lined- Made of Cotton/ Polyester",Grey Plaid,[]
5881,GAP,Button Thru Midi Skirt,S$ 106.90,"- All over print button down midi skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- Rayon",Red,100% Rayon
5882,Halo,OL Summer Lace Skirt,S$ 119.00,"- Mid rise
- Back zip fastening
- Slim fit",Black,"Lace, Cotton"
5883,ZALORA,High Low Skirt,S$ 29.90,"- Asymmetrical hem pencil skirt
- Unlined
- Regular fit
- Back zip fastening
- Polyblend",Beige,"93% Polyester, 7% Spandex"
5884,Lovers + Friends,Byron Mini Skirt(Revolve),S$ 240.00,"100% poly
Hand wash cold
Fully lined
Embroidered lace fabric
Hidden back zipper closure
Skirt measures approx 16 in length",Blue,[]
5885,[],[],[],[],[],[]
5886,superdown,Odelia Mini Skirt(Revolve),S$ 111.00,"90% poly 10% spandex
Hand wash cold
Unlined
Hidden back zipper closure
Stud accents
Bandage fabric",Black,[]
5887,Sophialuv,Midi Wrapped Waterfall Plaid Skirt In Grey,S$ 33.00,"- Non Sheer
- Fully Lined- Made of Cotton/ Polyester",Grey Plaid,[]
5888,GAP,Button Thru Midi Skirt,S$ 106.90,"- All over print button down midi skirt
- High rise
- Unlined
- Regular fit
- Button fastening
- Rayon",Red,100% Rayon
5889,Halo,OL Summer Lace Skirt,S$ 119.00,"- Mid rise
- Back zip fastening
- Slim fit",Black,"Lace, Cotton"
5890,ZALORA,High Low Skirt,S$ 29.90,"- Asymmetrical hem pencil skirt
- Unlined
- Regular fit
- Back zip fastening
- Polyblend",Beige,"93% Polyester, 7% Spandex"
5891,Lovers + Friends,Byron Mini Skirt(Revolve),S$ 240.00,"100% poly
Hand wash cold
Fully lined
Embroidered lace fabric
Hidden back zipper closure
Skirt measures approx 16 in length",Blue,[]
5892,Gene Martino,Mermaid Skirts,S$ 25.90,"- Solid shade jacquard long skirt
- High rise
- Regular fit
- Elasticized waistband
- Flared hem
- Polyester
- Model wears an S and is 178cm tall",Red,Polyester
5893,Tokichoi,Plaid Button Side Mini A-Line Skirt,S$ 39.90,"- Checkered button detail mini skirt
- High rise
- Regular fit
- Zip fastening
- Polyblend",Yellow,Polyblend
5894,Mango,Tropical Print Skirt,S$ 59.90,"- Printed skirt with ruffle detail
- Sizing runs one size larger
- Medium rise
- Regular fit
- Back zip fastening
- Hem with frill
- Polyester",Green,100% Polyester
5895,superdown,Cade Camo Skirt(Revolve),S$ 77.00,"100% cotton
Hand wash cold
Unlined
Front zipper closure
Front pockets
Skirt measures approx 15 in length",Blue,[]
5896,River Island,Elastic Waist Skirt,S$ 46.90,"- Sheer wrap skirt with allover print
- High waist
- Regular fit
- Elasticised waistband
- Polyester
- Model wears a UK 8 and is 176cm tall",Green Print,[]
5897,Kodz,Maxi Lace Skirt With Side Slits,S$ 49.90,"- Solid tone ladder lace detail lace panel maxi skirt
- High rise
- Regular fit
- Zip fastening
- Polyblend",Apricot,Polyblend
5898,superdown,Lisa Fitted Mini Skirt(Revolve),S$ 74.00,"97% poly 3% spandex
Hand wash cold
Fully lined
Hidden back zipper closure
Snakeskin foil print
Skirt measures approx 15 in length",Green,[]
5899,ONLY,Tia Plisse Skirt,S$ 59.00,"- Ombre hue midi plisse textured skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend
- Model wears an S and is 174cm tall",Cloud Dancer/Kalamata Dip Dye,"65% Polyester, 35% Viscose"
5900,Glamorous,Printed Chiffon Skirt,S$ 78.00,"- Floral print asymmetrical hem midi skirt
- Partially lined
- Mid rise
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 171cm tall",Black Bird Floral,100% Polyester
5901,Mango,Printed Midi Skirt,S$ 89.90,"- Floral printed midi skirt with waist tie sash
- Sizing runs one size larger
- Mid rise
- Unlined
- Regular fit
- Button fastening
- 2 pockets
- Cotton",Natural White,100% Cotton
5902,Something Borrowed,Zipper Corduory Mini Skirt,S$ 39.90,"- Solid tone corduroy textured mini skirt with pocket detail
- Unlined
- Mid rise
- Regular fit
- Front zip fastening
- 2 front side flap pockets
- Polyblend
- Model wears an S and is 174cm tall",Khaki,80% Polyester 20% Cotton Woven
5903,Angeleye,Marcy Skirt,S$ 106.90,"- Plumeti textured midi skirt
- Lined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 174cm tall",Black,100% Polyester
5904,A-IN GIRLS,Artistic Bow Tie With Knitted Skirt,S$ 208.95,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",brown,Acrylic
5905,Dorothy Perkins,Red Ditsy Pleat Skirt,S$ 79.90,"- Ditsy floral printed skirt
- Mid rise
- Unlined
- Regular fit
- Elasticised waist
- Polyester",Red,Garment: Polyester(100%)
5906,superdown,Jaymes Mini Skirt(Revolve),S$ 77.00,"Self: 100% polyNet: 95% poly 5% spandex
Unlined
Hidden back zipper closure
Surplice front
Mesh panel
Satin fabric",Black,[]
5907,Something Borrowed,Mini Pelmet Skirt,S$ 29.90,"- Mini skirt with contrasting gingham print
- Unlined
- Mid rise
- Regular fit
- Rear zip fastening
- Polyester
- Model wears an S and is 177cm tall",Blue,100% Polyester
5908,Mango,Pleated Midi Skirt,S$ 89.90,"- Solid tone pleats midi skirt
- Sizing runs one size larger
- High rise
- Regular fit
- Zip fastening
- Polyester",Medium Yellow,100% Polyester
5909,ZALORA BASICS,Basic Textured Mini Skirt,S$ 19.90,"- Solid-colored crepe skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Hem with frill
- Polyester blend",Teal,95% Polyester 5% Spandex Knit
5910,TOPSHOP,Petite Snake Buckle Skirt,S$ 79.90,"- Snake print zip front skirt
- Mid rise
- Unlined
- Regular fit
- Zip fastening
- Belt detail
- Cotton
- Model wears an S and is 177cm tall",Teal,[]
5911,ZALORA BASICS,Basic Pleat Front Mini Skirt,S$ 24.90,"- Solid tone mini skirt with front pleat detail
- Unlined
- Mid rise
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 173cm tall",Navy,Polyester
5912,Pieces,Fate High Waist Button Skirt,S$ 59.00,"- Washed button-up denim skirt
- Unlined
- High rise
- Regular fit
- Front button fastening
- 4-pocket style
- Belt loops
- Cotton
- Model wears an S and is 177cm tall",Light Blue Denim,100% Cotton
5913,Vero Moda,Channe High Waist Coated Short Skirt,S$ 59.00,"- Faux leather coated quilted mini skirt
- Lined
- Regular fit
- Side zip fastening
- Viscose- Polyrethane coated
- Model wears an S and is 174cm tall",Black,100% Viscose - Polyurethane coated
5914,MISSGUIDED,Regular A Line Mini Skirt,S$ 42.90,"- Solid tone denim mini skirt
- Unlined
- High rise
- Regular fit
- Front zip and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Black,95% Polyester 5% Elastane
5915,by the way,Renee Double Layer Denim Skirt(Revolve),S$ 77.00,"100% cotton
Hand wash cold
Unlined
Front button gusset detail
Faux front pockets
Exposed back zipper closure",[],[]
5916,Cotton On,Woven Chloe Mini Skirt,S$ 34.99,"- Tiered frills mini skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waist
- Viscose blend
- Model wears an S and is 176cm tall",Alice Ditsy Dried Herb,"68% Viscose, 27% Linen, 5% Cotton"
5917,Lovers + Friends,Ranger Mini Skirt(Revolve),S$ 226.00,"100% poly
Hand wash cold
Fully lined
Hidden back zipper closure
Tiered pleated chiffon fabric
Skirt measures approx 16 in length",Dark Green,[]
5918,ICHI,Ihjamila Skirt,S$ 121.90,"- Jacquard stripe maxi skirt
- Mid rise
- Unlined
- Regular fit
- Waist tie
- Polyester
- Model wears a size 36 and is 173cm tall",Black,[]
5919,Pomelo,Midi High Waist Floral Skirt - Green,S$ 34.00,"- Polyester
- Abstract floral print
- Hits at mid-calf for a midi length
- High rise fit
The Model has height: 178 cm and Bust / Waist / Hips: 78-59-88 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Green,100% Polyester
5920,Lovers + Friends,Ava Skirt(Revolve),S$ 240.00,"Self: 88% poly 12% spandex ground with 100% polyurethaneLining: 97% poly 3% spandex
Spot clean only
Fully lined
Hidden back zipper closure
Ruched detail",Purple,[]
5921,Something Borrowed,Side Wrap Mini Skirt,S$ 29.90,"- Solid-colour mini skirt with wrap
- Unlined
- High rise
- Regular fit
- Rear zip fastening
- Self-tie waist closure
- Polyester
- Model wears an S and is 177cm tall",Mustard,100% Polyester
5922,Halo,Layered Net Yarn Bow Skirt,S$ 119.00,"- Self tie waist
- Elasticised waistband
- Slim fit",Beige,Lace
5923,Halo,Layered Net Yarn Skirt,S$ 119.00,"- Self tie waist
- Elasticised waistband
- Slim fit",Multi,Net Yarn
5924,ICHI,Ihjamila Skirt,S$ 121.90,"- Jacquard stripe maxi skirt
- Mid rise
- Unlined
- Regular fit
- Waist tie
- Polyester
- Model wears a size 36 and is 173cm tall",Tapenade,100% Polyester
5925,Halo,Layered Net Yarn Bow Skirt,S$ 119.00,"- Self tie waist
- Elasticised waistband
- Slim fit",Black,"Net Yarn, lace"
5926,Something Borrowed,Side Wrap Mini Skirt,S$ 29.90,"- Solid-colour mini skirt with wrap
- Unlined
- High rise
- Regular fit
- Rear zip fastening
- Self-tie waist closure
- Polyester
- Model wears an S and is 177cm tall",Rust,100% Polyester
5927,ESPRIT,Skirts Woven Mini,S$ 89.95,"- Solid tone faux suede skirt
- Sizing runs one size larger
- Lined
- Mid rise
- Regular fit
- Back zip fastening
- Polyblend",Toffee,"91% POLYESTER,9% ELASTANE, Soft Fake Suede"
5928,ZALORA BASICS,Basic Textured Mini Skirt,S$ 19.90,"- Solid-colored crepe skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Hem with frill
- Polyester blend",Mustard,95% Polyester 5% Spandex Knit
5929,Cotton On,Woven Ava Midi Skirt,S$ 39.99,"- Solid-tone midi skirt with ruffle detail
- Unlined
- Mid rise
- Regular fit
- Zip closure
- Polyester
- Model wears an S and is 176cm tall",Black,[]
5930,Miss Selfridge,Grey Brushed Check Mini Skirt,S$ 76.90,"- Paperbag skirt wich check print
- Lined
- Medium rise
- Regular fit
- Button & zip fastening
- Polyester blend
- Model wears a UK 8 and is 175cm tall",Grey,[]
5931,Tokichoi,Rope Belt A-Line Mini Skirt,S$ 49.90,"- Rope tie detail mini skirt
- High rise
- Regular fit
- Rope and elasticated waistband fastening
- 2 pocket design
- Polyblend",Apricot,Polyblend
5932,ZALORA BASICS,Basic Casual Slit Mini Skirt,S$ 19.90,"- Solid-toned skirt with slit
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Front hem split
- Polyester",Red,100% Polyester
5933,ONLY,Stina Maxi Skirt,S$ 69.00,"- Two-colour pleated maxi skirt
- Unlined
- High rise
- Regular fit
- Elasticised waistband
- Polyester
- Model wears a size 36 and is 174cm tall",High Risk Red/Night Sky Bottom Part,Polyester
5934,Something Borrowed,Mini Pelmet Skirt,S$ 29.90,"- Mini skirt with contrasting ditsy print
- Unlined
- Mid rise
- Regular fit
- Rear zip fastening
- Polyester
- Model wears an S and is 177cm tall",Black,100% Polyester
5935,Mango,Check Mini Skirt,S$ 49.90,"- Checked print mini skirt
- Sizing runs one size larger
- Lined
- Regular fit
- Zip fastening
- Polyblend",Grey,"98% Polyester, 2% Viscose"
5936,Forever New,Eden Linen Blend Pencil Skirt,S$ 79.99,"Made from luxe linen-blend fabric, this khaki pencil skirt can be dressed up or down depending on the occasion. Wear a long-sleeved top and heeled boots for an evening outing or opt for white sneakers and a t-shirt for the day.
- Length: 64.5cm (Size AU 8)
- High-rise waist
- Regular fit
- Linen-blend woven fabrication
- Detachable self-tie belt
- Functional front pockets
- Front split detail
- Zip fly/button and hook fastening",Sweet Clover,"Main: 55% Linen, 45% Viscose. Lining: 100% Cotton"
5937,ZALORA BASICS,Basic Front Zipper Skirt,S$ 19.90,"- Solid-tone zip front mini skirt
- Unlined
- High rise
- Slim fit
- Front zip closure
- Polyblend",Navy,95% Polyester 5% Spandex
5938,Brave Soul,Co-Ord Skirt And Jumper Set,S$ 66.90,"Top
- Solid tone knitted turtleneck sweatshirt
- Unlined
- Turtle neckline
- Regular fit
- Acrylic

Bottom
- Solid tone knitted pencil skirt
- Unlined
- Pencil fit
- Elastic waistband
- Acrylic
- Model wears an S and is 174cm tall",Ivory,100% Acrylic
5939,ZALORA BASICS,Basic Casual Slit Mini Skirt,S$ 19.90,"- Solid-toned skirt with slit
- Unlined
- Medium rise
- Regular fit
- Back zip fastening
- Front hem split
- Polyester",Navy,100% Polyester Woven
5940,superdown,Lauren Zip Front Skirt(Revolve),S$ 91.00,"87% nylon 13% spandex
Hand wash cold
Unlined
Hidden back zipper closure
Partial front zipper closures
Front slits",Wine,[]
5941,MISSGUIDED,Distressed Superstretch Denim Skirt,S$ 42.90,"- Heavily distressed denim skirt
- High waisted
- Slim fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Blue,[]
5942,ZALORA BASICS,Basic Drawstring Maxi Slit Skirt,S$ 19.90,"- Hearts print maxi drawstring skirt
- High rise
- Unlined
- Regular fit
- Drawstring and elasticated waistband fastening
- Polyblend
- Model wears an S and is 174cm tall",Navy Heart Print,Blend
5943,superdown,Dylan Corduroy Mini Skirt(Revolve),S$ 82.00,"Self: 90% cotton 10% polyLining: 100% poly
Hand wash cold
Fully lined
Front button accents
Hidden back zipper closure
Skirt measures approx 14 in length",Black,[]
5944,ZALORA BASICS,Basic Double Breasted Skirt,S$ 19.90,"- Buttons detail mini skirt
- High rise
- Unlined
- Slim fit
- Zip fastening
- Polyester",Mustard,100% Polyester Woven
5945,Something Borrowed,Colorblock Zipper Mini Skirt,S$ 29.90,"- Two-colour paneled mini skirt
- Unlined
- Mid rise
- Regular fit
- Rear zip fastening
- Polyester blend",Yellow/Taupe,95% Polyester 5% Elastane
5946,Dorothy Perkins,Stone Poplin Skirt,S$ 43.90,"- Solid shade poplin mini skirt with frilled trim pockets
- Unlined
- Regular fit
- Front zip and button fastening
- Two side pockets
- Cotton
- Model wears a UK 8 and is 177cm tall",Cream,100% Cotton
5947,Bardot,Snake Bias Skirt,S$ 140.90,"- Midi skirt with all over animal print
- Unlined
- High waist
- Regular fit
- Elasticised waistband
- Polyester
- Model wears a size AUS 8 and is 175cm tall",Nude Snake,100% Polyester
5948,Dorothy Perkins,Ivory Floral Tie Midi Skirt,S$ 59.90,"- Floral print midi skirt with sash
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Self tie fastening
- Viscose
- Model wears a UK 8 and is 178cm tall",IVORY,100% Viscose
5949,Kodz,Straight Striped Midi Skirt,S$ 44.90,"- Midi skirt with stripe print
- Medium rise
- Regular fit
- Back zip fastening
- Flared hem
- Polyester",Apricot,100% Polyester
5950,ZALORA BASICS,Basic Textured Mini Skirt,S$ 19.90,"- Solid-colored crepe skirt
- Unlined
- Medium rise
- Regular fit
- Elasticized waistband
- Hem with frill
- Polyester blend",Black,95% Polyester 5% Spandex Knit
5951,TOPSHOP,Red Satin Bias Midi Skirt,S$ 66.90,"- Solid-colour skirt with satin finish
- Unlined
- High rise
- Regular fit
- Elasticised waistline
- Polyester blend
- Model wears a UK 8 and is 174cm tall",Red,"95% Polyester, 5% Elastane"
5952,Something Borrowed,Printed Pelmet Skirt,S$ 24.90,"- Checked printed mini skirt
- Mid rise
- Lined
- Regular fit
- Zip fastening
- Polyester",Red/Multi,100% Polyester Woven
5953,Something Borrowed,Ruched Bodycon Mini Skirt,S$ 29.90,"- Solid-colour ribbed mini skirt
- Unlined
- Mid rise
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears an S and is 177cm tall",Black,95% Polyester 5% Elastane
5954,Something Borrowed,Colorblock Panel Mini Skirt,S$ 24.90,"- Two-colour ribbed mini skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester blend
- Model wears an S and is 177cm tall",Periwinkle/White,95% Polyester 5% Elastane
5955,Mango,Embroidered Skirt,S$ 89.90,"- Monochrome toned mini skirt with embroidered
- Sizing runs one size larger
- Mid rise
- Regular fit
- Unlined
- Zip fastening
- Cotton blend",Light Beige,"85% Cotton, 15% Linen"
5956,FOREVER 21,High Rise Midi Skirt,S$ 25.00,"- Monochrome basic skirt
- High rise
- Regular fit
- Elasticized waistband
- Polyblend",Black,Polyblend
5957,ZALORA BASICS,Basic Colourblock Pleated Skirt,S$ 34.90,"- Two toned pleated mini skirt
- Unlined
- Mid rise
- Regular fit
- Elasticised waistband
- Polyester
- Model wears an S and is 173cm tall",Black/White,100% Polyester
5958,Halo,Layered Net Yarn Skirt,S$ 99.00,"- Mid rise
- Elasticised waistband
- Slim fit",Grey,Net Yarn
