,brand,title,price,description,colour,material
3047,Miss Selfridge,Petites Black V Neck Frill Hem Jumper,S$ 53.90,"- Solid tone ribbed knitted sweater
- V-neckline
- Slim fit
- Viscose blend
- Model wears a UK 8 and is 173 c tall",Black,"Viscose 80%, Nylon 15%, Elastane 5%"
3048,Shopsfashion,Knitted Pullover With Inner Vest Set,S$ 31.00,"- Pullover with inner set
- Knittedwear",White,Cotton
3049,ZALORA BASICS,Basic Front Tie Cardigan,S$ 29.90,"- Cropped cardigan with tie detail
- V-neckline
- Regular fit
- Front self-tie fastening
- Long flute sleeves
- Ruffled crop hem
- Polyester",Black,100% Polyester
3050,Lovers + Friends,Andie Sweater(Revolve),S$ 171.00,"60% cotton 40% acrylic
Knit fabric
Imported",Pink,[]
3051,Desigual,JERS_LOGIN,S$ 209.00,"- Multi hue cardigan with embellished finished
- Unlined
- Open front
- Regular fit
- Cotton blend
- Model wears an S and is 175cm tall",NEGRO,[]
3052,Violeta by MANGO,Plus Size Embossed Polka-Dot Cardigan,S$ 89.90,"- Solid shade stripe textured knit cardigan with embossed design
- V-neckline
- Unlined
- Regular fit
- Front button fastening
- Cotton blend",Medium Brown,"53% Cotton, 42% Viscose, 5% Silk"
3053,Sunnydaysweety,Temperament New Bow Tie Knit Top CA101748W,S$ 65.00,"- Bow tie design- Contrast design, intellectual temperament- Comfortable and soft, the choice of three colors",white,Polyester
3054,Cotton On,Tali Tie Front Cardi,S$ 29.99,"- Solid tone ribbed cardigan with front tie
- V neckline
- Slim fit
- Self-tie chest closure
- Viscose blend
- Model wears an S and is 175cm tall",GARDENIA,"50% Viscose, 29% Polyester, 21% Polyamide"
3055,Pieces,Hable O-Neck Knit Camp,S$ 59.00,"- Solid tone cable knitted jumper
- High neckline
- Regular fit
- Slip on style
- Acrylic
- Model wears an S and is 173cm tall",Arrowwood/,100% Acrylic
3056,A-IN GIRLS,Bat Sleeve Hooded Knit Jacket,S$ 208.95,"The Latest Korean Fashion Hot Selection

- Easy To Match
- Hot & New
- Temperamental Lady

- The Product Is Manufactured Differently Depending On The Supplier",grey,Knit
3057,Zaryluq,Regal Sable Flounce Abaya,S$ 129.00,- Old English inspiration- Flounce and Lace- Falls loosely over body- Comes with an attached sash/belt,Regal Sable,Satin Lace
3058,Cotton On,Archy Cropped Pullover,S$ 29.99,"- Solid shade cable knit pullover
- Round neckline
- Regular fit
- Slip-on style
- Long cuffed sleeves
- Cropped hem with slits
- Cotton blend",Chinois Green,"55% Cotton, 45% Acrylic"
3059,Something Borrowed,Oversized Cable Knit Sweater,S$ 39.90,"- Solid hue knitted sweater
- Crew neckline
- Unlined
- Regular fit
- Polyester",Pink,100% Polyester
3060,SCOTCH & SODA,Basic V-neck Cardigan,S$ 192.90,"- Colorblock cardigan with text cuffs
- V neckline
- Unlined
- Regular fit
- Button fastening
- Cotton blend
- Model wears an S and is 177cm tall",Combo C,80% Cotton 20% Wool
3061,MISSGUIDED,Ophelita Off Shoulder Jumper,S$ 32.90,"- Knitted jumper with longline hem
- Off-shoulder neckline
- Regular fit
- Slip on style
- Acrylic
- Model wears an S/M and is 173cm tall",Black,100% Acrylic
3062,Dorothy Perkins,Petite Port Button Cuff Jumper,S$ 46.90,"- Sleeve button detail knit jumper
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 172cm tall",RED,[]
3063,TOPSHOP,Mixed Animal Knitted Cardigan,S$ 89.90,"- Knitted cardigan with contrasting print
- V neckline
- Regular fit
- Front button fastening
- Acrylic blend",Multi,"85% Acrylic, 15% Nylon"
3064,JACQUELINE DE YONG,Adina Long Sleeve V-Neck Pullover,S$ 49.00,"- Melange knitted sweater
- V-neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 173cm tall",Inca Orange,"66% Acrylic, 27% Nylon, 7% Elastane"
3065,A-IN GIRLS,Round Neck Striped Comfort Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","white,multi","54.5% nylon, 28% viscose, 17.5% polyester"
3066,A-IN GIRLS,Fashion Spell Color Round Neck Sweater,S$ 208.95,"The latest Korean fashion hot selection

- Korean fashion, smart choice

- easy to match, fashion up to people

- hot new, to the tide to IN

- The product is manufactured differently depending on the supplier",beige,"50.5% Viscose, 28% Polyester, 21.5% Nylon"
3067,ZALORA,Dolman Sleeves Knitted Sweater,S$ 39.90,"- Solid tone knitted sweatshirt
- Unlined
- Round neckline
- Regular fit
- Acrylic",Off White,100% Acrylic
3068,DeFacto,DeFacto Woman Pullover,S$ 34.90,"DeFacto Woman Pullover
Gender: Female SubCatType: Cardigans & Knitwear Leather Type: Acrylic 100% Gender: Women Material: Acrylic 100% Main Material: Acrylic 100% Interior Material: Interior Material",Khaki,[]
3069,House of Harlow 1960,X REVOLVE Marcena Sweatshirt(Revolve),S$ 197.00,"73% cotton 18% poly 9% nylon
Hand wash cold
French terry fabric
Front tie detail
Imported",Green,[]
3070,Tularosa,Kokomo Sweater(Revolve),S$ 214.00,"70% acrylic 30% wool
Hand wash cold
Knit fabric
Imported",Pink,[]
3071,SCOTCH & SODA,Colourful Striped Pullover,S$ 202.90,"- Stripes printed knit jumper
- Crew neckline
- Unlined
- Relaxed fit
- Acrylic blend
- Model wears an S and is 177cm tall",Multi,"38% Acrylic, 28% Nylon, 19% Wool, 10% Alpaca 5% Polyester"
3072,A-IN GIRLS,Fashion Black Striped Hooded Sweater,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","white,black","57.7% cotton, 40.6% polyester fiber, 1.7% other fiber"
3073,superdown,Breanna Crew Neck Sweatshirt(Revolve),S$ 94.00,"100% cotton
Hand wash cold
Imported",Black,[]
3074,ZALORA,Longline Kimono,S$ 39.90,"- Longline kimono cardigan with waist tie
- Open front
- Unlined
- Longline fit
- Waist tie
- Front pockets
- Polyester",Black/Multi,100% Polyester
3075,Dorothy Perkins,Blush 3/4 Button Sleeve Jumper,S$ 39.90,"- Solid tone jumper with button detail
- Boat neckline
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 178cm tall",Peach,"81% Viscose, 19% Nylon"
3076,A-IN GIRLS,Fashion Loose Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",red,"51% Viscose, 36% Polyester, 13% Nylon"
3077,Vero Moda,Doffy Jacquard Long Sleeve Check Jumper,S$ 59.00,"- Knitted top with check print
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Acrylic blend
- Model wears an S and is 174cm tall",Black/Checks,"50% Acrylic, 47% Polyester, 2% Elastane, 1% Nylon"
3078,Mango,Button Knit Cardigan,S$ 89.90,"- Solid coloured knit cardigan
- Sizing runs one size larger
- V neckline
- Unlined
- Relaxed fit
- Button fastening
- Acrylic blend",Medium Brown,"79% Acrylic, 10% Polyamide, 5% Wool, 5% Alpaca, 1% Elastane"
3079,LPA,Juliette Sweater(Revolve),S$ 225.00,"60% nylon 40% viscose
Hand wash cold
Back cut-out
Lightweight knit fabric
Imported",Black,[]
3080,[],[],[],[],[],[]
3081,Sunnydaysweety,Korean Long-sleeved Knit Mink Cashmere Dresses C110412BK,S$ 338.00,"Korean women new item- Large body flat needle and thread lotus leaf swing, rich fascinating contrast level- Mink cashmere material has a good warm function easily lock the warmth and charm- Variety qingshunv mysterious feminine ",Black,[]
3082,Brave Soul,Long Line Cardigan,S$ 61.90,"- Colourblock long knitted cardigan
- Open neckline
- Regular fit
- 2 pocket design
- Acrylic blend
- Model wears an S and is 173cm tall",Multi Mix,Acrylic blend
3083,ESPRIT,Long Sleeve Knit Sweater,S$ 69.95,"- Knitted sweatshirt with stripes
- Sizing runs one size larger
- V-neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears an S and is 175cm tall",Blue Lavender,"50% Cotton, 50% Polyamide"
3084,FOREVER 21,Ribbed Knit Sweater,S$ 44.90,"- Solid tone knitted ribbed sweater
- Round neckline
- Regular fit
- Slip on style
- Acrylic blend",White,100% Acrylic Blend
3085,Mango,Open-Knit Sweater,S$ 89.90,"- Puffed sleeve open knit sweater with ruffled details
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Slip on style
- Lyocell blend",Black,"75% Lyocell, 25% Polyester"
3086,ESPRIT,Long Sleeve Sweater,S$ 99.95,"- Solid tone ribbed knitted sweater
- Sizing runs one size larger
- High neckline
- Regular fit
- Slip on style
- Cotton blend",Light Beige,"60% Cotton,30% Polyamide,10% Wool, Core Warm Cotton"
3087,A-IN GIRLS,Fashion Hooded Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,100% Cotton
3088,Hollister,Twist Back Sweater,S$ 58.00,"- Cable knit twisted back sweater
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Dropped shoulder seams
- Cotton blend
- Model wears an S and is 175cm tall",Blush,"60% Cotton, 20% Viscose, 20% Nylon"
3089,ONLY,Kleo Long Sleeve V-Neck Pullover,S$ 39.00,"- Solid shade knitted pullover
- V-neckline
- Relaxed fit
- Slip-on style
- Long sleeves
- Side hem splits
- Viscose blend
- Model wears an S and is 174cm tall",Dark Grey Melange,[]
3090,LC Waikiki,Striped Arm Cardigan,S$ 26.90,"- Striped sleeves detail knitted jumper
- Round neckline
- Relaxed fit
- Cotton
- Model wears an M and is 174cm tall",New Black,100% Cotton
3091,Cotton On,Dina Double V Cropped Pullover,S$ 29.99,"- Solid tone knitted sweater
- V-neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 177cm tall",Bruschetta,"92% Acrylic, 8% Polyester"
3092,Something Borrowed,Colorblock Mock Neck Knit Top,S$ 39.90,"- Long-sleeved ribbed knitted top
- High neckline
- Slim fit
- Slip on style
- Polyester blend",Plum/Off White,72% Polyester 28% Nylon
3093,superdown,Aldis Cold Shoulder Sweater(Revolve),S$ 97.00,"85% polyamide 15% wool
Hand wash cold
Fuzzy knit fabric
Shoulder cut-outs
Ribbed trim
Imported",Gray,[]
3094,Mango,Contrasting Knit Sweatshirt,S$ 59.90,"- Combined design knit sweatshirt
- Sizing runs one size larger
- Turtleneck
- Unlined
- Regular fit
- Slip on style
- Polyblend",Black,"58% Polyester, 42% Cotton"
3095,Cotton On,Archy Cropped 2 Pullover,S$ 29.99,"archy cropped pullover II

We've given the chopped treatment to the Archy Cropped 2 Pullover, and we think you're gonna love it. You've got all those handy features that makes the Archy range so popular but now with the added excitement of a cropped waistband!

- Cropped body length
- Comfortable relaxed fit
- Rounded neckline
- Curved scoop hem
- Knitted garment",Black,"60% Cotton, 40% Acrylic"
3096,LPA,Sabina Cardigan(Revolve),S$ 239.00,"57% nylon 26% cotton 17% acrylic
Hand wash cold
Crystal embellished button closure
Flounce hem
Fuzzy knit fabric
Imported",Black,[]
3097,Sophialuv,Hi-Lo! Knit Top In Black,S$ 27.00,"- Surplice Neckline- Long Sleeves           - High Low Hem- Stretchable Ribbed Knit
Lining: Not SheerMaterial: Cotton Knit",Black,[]
3098,Pomelo,Floral Kimono Cover Up - Black,S$ 44.00,"- Polyester
- Full length sleeves
- Kimono wrap style
- Abstract floral print
The Model has height: 173 cm and Bust / Waist / Hips: 81-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,100% Polyester
3099,Zalia,Colorblock Cardigan,S$ 32.90,"- Two tone knitted cardigan with waist tie
- V-neckline
- Slim fit
- Button and waist tie fastening
- Acrylic",Dk Brown/ Blue,100% Acrylic
3100,Miss Selfridge,BLACK LONGLINE RIBBED CARDIGAN,S$ 83.90,"- Solid tone ribbed long cardigan
- Open neckline
- Regular fit
- 2 pocket design
- Acrylic blend
- Model wears an S and is 173cm tall",BLACK,"77% Acrylic, 19% Polyester, 4% Elastane"
3101,ONLY,Havana Long Sleeve Pullover Knit,S$ 49.00,"- Loosely knitted long sleeved pullover
- Unlined
- Round neckline
- Regular fit
- Front button fastening
- Acrylic blend
- Model wears an S and is 174cm tall",Gibraltar Sea/,"75% Acrylic, 25% Nylon"
3102,Pomelo,Floral Embroidered Buttonless Outerwear - Beige,S$ 34.00,"- Polyester
- Features intricate embroidery
- Bell sleeves
- Fits loosely on the body
The Model has height: 174 cm and Bust / Waist / Hips: 81-58-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Beige,100% Polyester
3103,superdown,Iris Cut Out Back Sweater(Revolve),S$ 77.00,"50% viscose 50% polyamide
Hand wash cold
Knit fabric
Back strap with D-ring closure
Imported",Orange,[]
3104,WAREHOUSE,COSY FINE STRIPE RIB JUMPER,S$ 89.00,"- Stripe print ribbed knitted jumper
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Acrylic blend
- Model wears a UK 8 and is 172cm tall",Light Grey,"MAIN: 77% Acrylic, 20% Polyester, 3% Elastane"
3105,OVS,Knitted Cardigan,S$ 52.90,"- Monochrome knitted cardigan with contrast trims
- Round neckline
- Unlined
- Regular fit
- Front zip fastening
- Viscose blend
- Model wears an S and is 172cm tall",Black/White,"70% Viscose, 30% Polyamide"
3106,Lovers + Friends,Brooklyn Sweater(Revolve),S$ 207.00,"100% acrylic
Hand wash cold
Surplice neckline
Open knit fabric
Imported",Tan,[]
3107,Zalia,Stripes Co-ord,S$ 54.90,"Top:
- Striped knitted sweater
- Round neckline
- Regular fit
- Polyester

Bottom:
- Striped knitted maxi skirt
- High rise
- Unlined
- Regular fit
- Elasticated waistband fastening
- Polyester",Maroon/Beige,100% Polyester
3108,A-IN GIRLS,Fashion High Collar Striped Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","red,white","50.5% viscose, 31.5% polyester, 18% nylon"
3109,superdown,Zarina Crew Neck Sweater(Revolve),S$ 88.00,"100% acrylic
Hand wash cold
Metallic coating
Imported","Blue,Black",[]
3110,ESPRIT,Leopard Sweaters Long Sleeves,S$ 99.95,"- V leopard panels knitted sweater
- Sizing runs one size larger
- Round neckline
- Relaxed fit
- Pullover
- Long sleeves
- Rib sleeves
- Rib hem
- Polyamide blend",Navy,"85% Polyamide, 15% Wool"
3111,Miss Selfridge,Pink Bardot Rib Jumper,S$ 59.90,"- Cross front ribbed knit bardot jumper
- Bardot neckline
- Unlined
- Slim fit
- Slip on
- Viscose blend
- Model wears a UK 8 and is 174cm tall",Pink,"81% Viscose, 14% Nylon, 5% Elastane"
3112,Sunnydaysweety,Temperament New Bow Tie Knit Top CA101748LB,S$ 65.00,"- Bow tie design- Contrast design, intellectual temperament- Comfortable and soft, the choice of three colors",light blue,Polyester
3113,Factorie,Teddy Crop Jumper,S$ 49.95,"- Solid toned crop fleece jumper
- High neckline
- Regular fit
- Front zip fastening
- Front kangaroo pocket
- Long sleeves
- Cropped hem
- Polyester
- Model wears an S and is 177cm tall",Rose Pink,100% Polyester
3114,Pomelo,Sheer Printed Wrap Robe - Pink,S$ 34.00,"- Polyester
- Fits loosely on the body
- Sheer fabric, requires layering
- Ties at the waist
The Model has height: 177 cm and Bust / Waist / Hips: 79-61-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,100% Polyester
3115,Mango,Long Cardigan,S$ 29.90,"- Solid hue long cardigan
- Sizing runs one size larger
- Open front
- Unlined
- Regular fit
- Viscose blend",Red,"83% Viscose, 17% Polyamide"
3116,Dorothy Perkins,Black Textured Knit Tee,S$ 49.90,"- Solid tone knit textured tee
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 172cm tall",BLACK,"51% Viscose, 49% Acrylic"
3117,House of Harlow 1960,X REVOLVE Lawrence Sweater(Revolve),S$ 268.00,"Cotton blend
Hand wash cold
Rib knit edges",Brown,[]
3118,A-IN GIRLS,Fashion Contrast Color Round Neck Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","grey,red","48% Viscose, 30% Polyester, 22% Nylon"
3119,Mango,Turtleneck Knit Sweater,S$ 55.90,"- Solid shade knitted sweater with decorative seams
- Sizing runs one size larger
- Turtle neckline
- Unlined
- Regular fit
- Slip on
- Acrylic blend",Medium Brown,"60% Acrylic, 30% Polyester, 10% Polyamide"
3120,ICHI,Eddie Jumper,S$ 95.90,"- Knitted jumper with ribbed hem
- V neckline
- Regular fit
- Slip on style
- Acrylic blend
- Model wears an S and is 173cm tall",Grey Melange,"58% Acrylic, 20% Polyester, 10% Wool, 10% Nylon, 2% Elastane"
3121,Kodz,Asymmetric Layered Jacket,S$ 54.90,"- Two toned layered jacket
- Open front
- Regular fit
- Polyblend",Green,Polyblend
3122,Lovers + Friends,Delma Wrap Sweater(Revolve),S$ 207.00,"100% acrylic
Hand wash cold
Rib knit fabric
Wrap styling with tie closure
Imported",Pink,[]
3123,Mama.licious,Michelle 3/4 Jersey Top,S$ 59.00,"- Block stripe knitted top with tie back detail
- V-neckline
- Regular fit
- Viscose blend
- Model wears an S and is 174cm tall",Four Leaf Clover,"81% Viscose, 14% Polyester, 5% Elastane"
3124,Violeta by MANGO,Plus Size Belted Cotton Cardigan,S$ 99.90,"- Solid tone waist belt cardigan
- V neckline
- Unlined
- Regular fit
- Waist belt fastening
- Cotton blend",Yellow,"54% Cotton, 46% Linen"
3125,NAIN,Basic Long Sleeve Lounge Pullover,S$ 43.90,"- Solid hue knitted pullover
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyblend
- Model wears a size One Size and is 177cm tall",Black,[]
3126,ZALORA BASICS,Basic Varied Rib Boxy Jumper,S$ 34.90,"- Solid toned ribbed jumper
- Crew neckline
- Unlined
- Regular fit
- Polyester",Black,100% Polyester
3127,Dorothy Perkins,Navy Leaf Cover Up,S$ 59.90,"- Leaf print loose open cardigan
- Open neckline
- Relaxed fit
- Polyester
- Model wears an S and is 170cm tall",Navy Blue,[]
3128,Tularosa,Colette Sweater(Revolve),S$ 192.00,"55% rayon 45% nylon
Hand wash cold
Rib knit fabric
Flared sleeves
Imported",Brown,[]
3129,OVS,Speckled Knit Top,S$ 39.90,"- Speckled knitted strappy back detail top
- V-neckline
- Regular fit
- Polyblend
- Model wears an S and is 174cm tall",Silver Gray,"89% Polyester, 11% Metal Fibre"
3130,h:ours,Vera Sweater Dress(Revolve),S$ 239.00,"40% poly 25% acrylic 25% nylon 8% wool 2% cotton
Hand wash cold
Unlined
Knit fabric
Imported",Black,[]
3131,Superdry,American Intarsia Knit Sweater,S$ 119.00,"- American flag motif knitted sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears a UK 8 and is 176cm tall",Winter White,"94% Cotton, 4% Acrylic, 1% Polyester, 1% Wool"
3132,Brave Soul,Fisherman Jumper,S$ 46.90,"- Two toned knitted jumpder
- Round neckline
- Unlined
- Regular fit
- Acrylic
- Model wears an S and is 175cm tall",Navy/Ecru,100% Acrylic
3133,Its Me,Fresh Age-Old Hollow Sweater,S$ 199.00,"- Concise ribbed crew neck
- Commuter lantern long sleeve
- Lightweight openwork knit
- Widened ribbed hem",green,"57.3% Acrylic, 30.4% Nylon, 12.3% Sheep Wool"
3134,Cotton On,Archy Cardigan,S$ 39.99,"- Monochrome cable knit cardigan
- Open-front neckline
- Regular fit
- Slip-on style
- Long dropped sleeves
- Side hem splits
- Cotton blend",Black,"60% Cotton, 40% Acrylic"
3135,Tularosa,Kally Sweater(Revolve),S$ 221.00,"70% acrylic 30% wool
Hand wash cold
Knit fabric with cable knit panels
Split back with tie closure
Imported",Cream,[]
3136,ICHI,Amara Cardigan,S$ 77.90,"- Batwing sleeve knitted cardigan
- V-neckline
- Unlined
- Relaxed fit
- Front button fastening
- Acrylic blend
- Model wears an S and is 175cm tall",Phlox,"55% Acrylic, 28% Nylon, 15% Alpaca, 2% Elastane"
3137,Mango,Ribbed Sweater,S$ 45.90,"- Solid tone rib textured sweater
- Sizing runs one size larger
- High neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Red,"73% Viscose, 27% Polyamide"
3138,ONLY,Hanni Long Sleeve Button V-Neck Cardigan,S$ 69.00,"- Melange knitted button through cardigan
- V-neckline
- Regular fit
- Button fastening
- Acrylic blend
- Model wears an S and is 173cm tall",Golden Yellow,"76% Acrylic, 14% Nylon, 10% Polyester"
3139,Lovers + Friends,Mimi Long Sleeve Sweater(Revolve),S$ 139.00,"80% acrylic 15% wool 3% polyamide 2% elastane
Hand wash cold
Side seam slits
Knit fabric with lurex detail
Imported",Blue,[]
3140,Banana Republic,Milano Stitch Mock Neck Kint,S$ 94.90,"- Knitted sleeveless top
- Turtle neckline
- Unlined
- Regular fit
- Rayon blend",Grey,"40% Rayon, 40% Nylon, 20% Cotton"
3141,Factorie,Long Sleeve Textured Crop Pullover,S$ 29.95,"- Dropped shoulder seams textured pullover
- Round neckline
- Unlined
- Boxy fit
- Slip on style
- Cotton blend
- Model wears an S and is 177cm tall",Fox Glove,[]
3142,ZALORA BASICS,Basic Roll Neck Jumper With Cuff Detail,S$ 34.90,"- Rib textured contrast sleeve hem jumper
- High neckline
- Unlined
- Slim fit
- Slip on style
- Cotton blend
- Model wears an S and is 177cm tall",White/Blue & White Stripe,"92% Cotton, 8% Spandex"
3143,LPA,Chichi Sweater(Revolve),S$ 240.00,"62% poly 22% acrylic 10% nylon 6% spandex
Hand wash cold
Knit fabric
Imported",Gray,[]
3144,Majorelle,Santeria Sweater(Revolve),S$ 225.00,"28% acrylic 27% poly 26% nylon 19% rayon
Hand wash cold
Rib knit fabric
Open back with tie closures
Pleated shoulder detail
Imported",Baby Blue,[]
3145,ICHI,Amara Sweater,S$ 77.90,"- Furry knitted sweater
- Round neckline
- Regular fit
- Acrylic blend
- Model wears an S and is 173cm tall",MLG Ginger Bread,Acrylic blend
3146,Lovers + Friends,Tres Leches Sweater(Revolve),S$ 225.00,"40% acrylic 30% nylon 20% wool 10% alpaca
Hand wash cold
Knit fabric
Neckline cut-out
Imported",Pink,[]
3147,Lovers + Friends,Adalyn Cardigan(Revolve),S$ 214.00,"100% acrylic
Hand wash cold
Front button closure
Pointelle knit fabric
Please note shade is a neon hue
Imported",Green,[]
3148,Dorothy Perkins,Ochre Edge To Edge Cardigan,S$ 59.90,"- Solid tone knitted cardigan with pocket detail
- Unlined
- Relaxed fit
- Open front
- 2 front pockets
- Acrylic blend
- Model wears an S and is 174cm tall",ORANGE,[]
3149,A-IN GIRLS,Fashion Striped Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,navy","49% Viscose, 30.5% Polyester, 20.5% Nylon"
3150,Tularosa,Willow Pullover(Revolve),S$ 197.00,"73% cotton 18% poly 9% nylon
Hand wash cold
French terry fabric
Drawstring cuffs and hem
Imported",Taupe,[]
3151,A-IN GIRLS,Letter Hooded Woolen Knit Coat,S$ 300.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",beige,"61.5% Nylon, 25% Viscose, 13.5% Polyester"
3152,Tussah,Diane Jumper,S$ 71.90,"- Solid toned jumper with waist tie detail
- Round neckline
- Unlined
- Regular fit
- Viscose blend
- Model wears a size AUS 8 and is 175cm tall",Black,Viscose blend
3153,FOREVER 21,Crop Knitted Sweater,S$ 44.00,"- Solid shade rib-knit cropped sweater
- Round neckline
- Regular fit
- Slip on style
- Acrylic blend",Red/Black,"61% Acrylic, 37% Polyester, 2% Spandex / Elastane"
3154,JACQUELINE DE YONG,Laura Treats Pullover,S$ 39.00,"- Solid shade knitted pullover
- Crew neckline
- Unlined
- Regular fit
- Button fastening
- Acrylic",Cloud Dancer,100% Acrylic
3155,superdown,Candy Sweater(Revolve),S$ 68.00,"50% viscose 50% polyamide
Hand wash cold
Pointelle knit fabric
Scallop hem
Imported",Fuchsia,[]
3156,TOPSHOP,PETITE Knitted Snake Pattern Jumper,S$ 89.90,"- Snake print knit jumper
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",NUDE,"89% Acrylic, 11% Nylon"
3157,A-IN GIRLS,Fashion Colorblock Hooded Knit Jacket,S$ 260.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","brown,white","82% Nylon, 10.5% Viscose, 7.5% Polyester"
3158,ZALORA BASICS,Basic Fluted Sleeves Knit Top,S$ 29.90,"- Solid tone knitted flute sleeves detail sweater
- Round neckline
- Slim fit
- Polyester",Burgundy,100% Polyester
3159,Wallis,Petite Blush Jacquard Duster Jacket,S$ 99.90,"- Metallic jacquard print duster jacket with side slits
- Open neckline
- Unlined
- Relaxed fit
- Polyblend
- Model wears an S and is 174cm tall",Blush,"95% Polyester, 5% Elastane"
3160,FORCAST,Marjorie Crew Neck Knit Top,S$ 39.99,"- Solid shade ribbed knit top
- Crew neckline
- Unlined
- Slim fit
- Viscose blend
- Model wears an S and is 177cm tall",Green,"70% Viscose, 30% Nylon"
3161,ZALORA BASICS,Basic Varied Rib Boxy Jumper,S$ 34.90,"- Solid toned ribbed jumper
- Crew neckline
- Unlined
- Regular fit
- Polyester",Navy,100% Polyester
3162,Lubna,Kimono Cardigan,S$ 24.90,"- Flowy cardigan with ditsy print
- Open-front neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Yellow,100% Polyester
3163,OVS,Chenille Pullover With Striped Weave,S$ 35.90,"- Solid tone ribbed knitted sweater
- Round neckline
- Relaxed fit
- Polyester
- Model wears an S/M and is 177cm tall",Rain Forest,[]
3164,ONLY,New Carle Long Sleeve Knit Cardigan,S$ 59.00,"- Longline knitted cardigan with contrasting stripes
- Unlined
- Regular fit
- Slip on style
- Acrylic blend
- Model wears an S and is 177cm tall",Forest Biome,"75% Acrylic, 25% Nylon"
3165,superdown,Shawnie Varsity Sweater Dress(Revolve),S$ 97.00,"100% acrylic
Hand wash cold
Unlined
Knit fabric
Imported",Black,[]
3166,Wallis,PETITE Black Eyelet High Neck Jumper,S$ 79.00,"- Long sleeve top with eyelet detail
- Unlined
- High neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 172cm tall",Black,"82% Viscose, 18% Nylon"
3167,A-IN GIRLS,Simple Half-Neck Sweater,S$ 140.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",brown,"49% Viscose, 43.5% Polyester, 7.5% Nylon"
3168,Calvin Klein,Calvin Klein Satin Logo Pullover Sweatshirt,S$ 239.00,"A timeless wardrobe staple, this pullover sweatshirt from Calvin Klein Jeans features a ribbed standing collar and long sleeves with ribbed cuffs. In contrast with the athleisure silhouette, this sweatshirt showcases a classic satin monogram logo box across the chest.",RACING RED,[]
3169,OVS,Women's Sweater,S$ 39.90,"- Stripe print knit pullover with contrast back bow
- Crew neckline
- Unlined
- Regular fit
- Back bow fastening
- Cotton blend
- Model wears an S and is 174cm tall",black/green,"80% Cotton, 20% Polyamide"
