,brand,title,price,description,colour,material
432,Pieces,Hilde Fuzzy Half-Zip Teddy Sweatshirt,S$ 59.00,"- Solid tone fuzzy zip detail sweatshirt
- High neckline
- Unlined
- Regular fit
- Front zip fastening
- Polyester",Night Sky,100% Polyester
433,adidas,Adidas Performance Badge Of Sport Logo Hoodie,S$ 71.00,"- adidas performance
- Best for training
- Basic hoodie with logo print
- Hood neckline
- Relaxed fit
- Slip-on style
- Drawstring hood
- Front pocket
- Long dropped sleeves
- Cotton blend
- Model wears an S and is 174cm tall",Black,"77% Cotton, 23% Recycled Polyester"
434,ONLY,Amara Long Sleeve Teddy Highneck Sweatshirt,S$ 49.00,"- Solid shade long sleeve teddy sweatshirt
- High neckline
- Unlined
- Relaxed fit
- Drawcord hem
- Polyester
- Model wears an S and is 174cm tall",Cloud Dancer,100% Polyester
435,Vero Moda,Amanda Long Sleeve Highneck,S$ 59.00,"- Solid tone ribbed roll neck sweater
- Unlined
- Turtle neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Port Royale/,[]
436,Calvin Klein,Monogram Wash Crew Neck - Calvin Klein Jeans,S$ 239.00,"- Brand embroidery and monogram sweatshirt
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Cotton
- Model wears an S and is 178cm tall",Strawberry,100% Cotton
437,Guess,Guess Kenya Logo Pullover,S$ 99.00,"- Two tone brand print cropped sweater
- Unlined
- Turtle neckline
- Regular fit
- Zipper closure
- Cotton blend
- Model wears an S and is 173cm tall",Gold,"60% Cotton, 40% Polyester"
438,Abercrombie & Fitch,Seasonal Crew Sweatshirt,S$ 96.00,"- Tri tone brand print sweatshirt with raw hem detail
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",Navy,"69% Cotton, 31% Polyester"
439,A-IN GIRLS,Two-Layers Embroidered Crew Neck Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","green,white",Blend
440,UniqTee,Oversized Hoodie,S$ 35.90,"- Melange oversized hoodie
- Hooded neckline with drawcords
- Unlined
- Regular fit
- Cotton
- Model wears an M and is 170cm tall",Melange,100% Cotton
441,ONLY,Amara Long Sleeve Teddy Block Sweatshirt,S$ 49.00,"- Two tone long sleeve teddy sweatshirt
- Round neckline
- Unlined
- Regular fit
- Slip on
- Polyester
- Model wears an S and is 174cm tall",Moonbeam,100% Polyester
442,Champion,Japan Range Women's Hoodie,S$ 119.00,"- Logo printed casual hoodie
- Hooded neckline
- Relaxed fit
- Unlined
- Slip on style
- Elasticated cuffs
- Cotton
- Model wears an M and is 177cm tall",White,100% Cotton
443,Reoparudo,RPD Year Camo Print Hoodie (Limited Edition),S$ 161.90,"Hoodie By Reoparudo 

-Drawstring hood
-Reoparudo Printed Logo to chest
-Contrast Reoparudo Camo back print
-Reflective detail to sleeve
-Pouch Pocket
-Ribbed Cuffs and Hem
-Regular fit - true to size
-100% Cotton
-Soft-touch Fabric
-Design in Japan

Reoparudo Capturing the brand's practical yet stylish aesthetic, this cotton hoodie is stamped with iconic red camouflage print features reflective applique at sleeves, this limited hoodie will instantly garner attention.",Black,100% Premium Cotton
444,Calvin Klein,A-Monogram Tape Hoodie - Calvin Klein Jeans,S$ 239.00,"- Contrast tape detail pullover hoodie
- Hood neckline
- Regular fit
- Cotton
- Model wears an S and is 174cm tall",Black,100% Cotton
445,Abercrombie & Fitch,Seasonal Logo Crew Neck Sweatshirt,S$ 88.00,"- Logo embroidery long sleeve sweatshirt
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 175cm tall",Light Blue,"60% Cotton, 40% Polyester"
446,Sport b.,F.Knitted Jacquard Po,S$ 215.00,"- Two toned sweatshirt with graphic details
- Crew neckline
- Unlined
- Regular fit
- Cotton
- Model wears a size Brand Size 1 and is 170cm tall",Noir,[]
447,FORCAST,Naomi Mock Neck Sweater,S$ 49.90,"- Solid tone sweater with pinstripes
- High neckline
- Slim fit
- Slip on style
- Polyester blend",Black,"82.5% Polyester, 17.5% Nylon"
448,FOREVER 21,Striped Hooded Anorak,S$ 69.90,"- Color-blocked crop hoodie
- Hood neckline
- Regular fit
- Slip-on style
- Drawstring hood
- Long dropped sleeves
- Cuffed crop hem
- Polyester blend",Navy/Green,"66% Polyester, 34% Cotton"
449,Mango,Openwork Knit Sweater,S$ 55.90,"- Solid tone openwork knit texture sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Mustard,"53% Acrylic, 37% Polyamide, 10% Wool"
450,Guess,Guess Kenya Logo Pullover,S$ 99.00,"- Two tone brand print cropped sweater
- Unlined
- Turtle neckline
- Regular fit
- Zipper closure
- Cotton blend
- Model wears an S and is 173cm tall",Red,"60% Cotton, 40% Polyester"
451,Cotton On,Harper Boxy Crew Graphic Fleece Sweatshirt,S$ 29.99,"- Graphic sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 177cm tall",Manhattan/Washed Moonlight,"80% Cotton, 20% Polyester"
452,Brave Soul,Polar Sweatshirt Hoodie,S$ 43.90,"- Colourblock pullover furry hoodie
- Hood neckline
- Regular fit
- Polyester
- Model wears an S and is 173cm tall",Pink/White/Blue,100% Polyester
453,ZALIA BASICS,Basic Hooded Jacket,S$ 24.90,"- Basic zip up hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears an S and is 174cm tall",Navy,100% Polyester
454,Supre,Sia Crew Neck Sweat,S$ 30.00,"- Plain sweatshirt with dropped shoulders
- Round neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S/M and is 176cm tall",Washed Cement Grey,"60% Cotton, 40% Polyester"
455,Guess,Graphic Logo Sweatshirt,S$ 99.00,"- Solid tone brand logo sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 173cm tall",Green,"60% Cotton, 40% Polyester"
456,ZALORA BASICS,Basic Half Zip Hoodie,S$ 29.90,"- Dropped shoulder sleeves hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 174cm tall",Grey Marl,95% Polyester 5% Spandex Knit
457,London Rag,Sleeve Tape Hoodie,S$ 37.00,"- Activ Drawstring Hood
- Sleeves with a stripe tape Design
- Ribbed Cuffs 
- Regular Fit
- CL7481",Red,[]
458,adidas,Adidas Phx Jacket Ii W,S$ 150.00,"- adidas performance
- Best for running
- Hooded zip through jacket
- Hood neckline
- Slim fit
- Zip fastening
- 2 pocket design
- Polyblend
- Model wears an S and is 173cm tall",Black/Grey Six,Polyester blend
459,Reebok,Classics Foundation Fleece Big Logo Hoodie,S$ 69.00,"- Best for lifestyle
- Graphic logo print two tone hoodie
- Hooded neckline
- Relaxed fit
- Unlined
- Slip on style
- Organic cotton blend
- Model wears an S and is 177cm tall",Black,"80% Organic Cotton, 20% Polyester"
460,Kodz,Panelled Sweater,S$ 84.90,"- Oversized knitted sweater with shoulder patches
- Round neckline
- Relaxed fit
- Slip on style",Blue,[]
461,Supre,Elly Long Sleeve Crop Knit,S$ 40.00,"- Solid-colour sweater with bat wing arms
- Regular fit
- Slip on style
- Acrylic blend
- Model wears an S/M and is 174cm tall",Granite Grey (W White),[]
462,NA-KD,Blocked Side Sweatshirt,S$ 77.90,"- Multi toned sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Cotton
- Model wears an S and is 172cm tall",Yellow,100% Cotton
463,DeFacto,DeFacto Woman Sweat Shirt,S$ 40.90,"DeFacto Woman Sweat Shirt
Gender: Female SubCatType: Hoodies & Sweatshirts Main Material: Polyester 50%, Cotton 50% Inner Material: Without Material Leather Type: Polyester 50%, Cotton 50% Gender: Women Material: Polyester 50%, Cotton 50%",Brown,[]
464,TOPSHOP,Black Fringe Chain Sweatshirt,S$ 149.00,"- Sweater with diagonal diamante fringe chain detail
- Unlined
- Crew neckline
- Regular fit
- Cotton",Black,100% Cotton
465,Dorothy Perkins,Pink 3/4 Button Sleeve Jumper,S$ 39.90,"- Solid tone boat neck sweater
- Unlined
- Boat neckline
- Regular fit
- Viscose blend
- Model wears a UK 8 and is 178cm tall",PINK,"81% Viscose, 19% Nylon"
466,adidas,Adidas Performance Essentials Linear Hoodie,S$ 87.00,"- adidas performance
- Best for post-workout
- Solid tone hoodie with brand print on sleeve
- Unlined
- Hooded neckline
- Slim fit
- Front zip closure
- Kangaroo pocket
- Cotton blend
- Model wears an M and is 173cm tall",Semi Coral/White,"52% Cotton, 48% Polyester"
467,Guess,Guess Triangle Logo Print Sweater,S$ 110.00,"- Dropped shoulder logo sweatshirt with high low hem
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Polyblend
- Model wears an S and is 175cm tall",Yellow,"65% Polyester, 35% Cotton"
468,Superdry,Alicia Crew Sweatshirt,S$ 99.00,"- Solid toned sweatshirt with embroidered
- Crew neckline
- Unlined
- Relaxed fit
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Seafoam Blue,"80% Cotton, 20% Polyester"
469,ZALORA BASICS,Basic Raw Hem Sweatshirt,S$ 24.90,"- Solid tone raw hem detail sweatshirt
- Round neckline
- Regular fit
- Polyester",Dusty Pink,100% Polyester Knit
470,ZALIA BASICS,Basic Sweater Top,S$ 17.90,"- Solid hue knitted sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Purple,100% Polyester
471,GAP,Logo City Pullover,S$ 56.90,"- Two tone sweater with embroidered badge
- Unlined
- Crew neckline
- Regular fit
- Cotton blend
- Model wears an S and is 176cm tall",Grey Heather,"60% Cotton, 40% Polyester"
472,SCOTCH & SODA,Tape Detail Sweater,S$ 190.90,"- Velvet tape sleeve detail sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",Night,"85% Cotton, 15% Polyester"
473,FBT,MARVEL Captain America Hoodie,S$ 89.90,"- Captain America zip up hoodie
- Hood neckline
- Regular fit
- Zip fastening
- 2 pocket design
- Polyblend
- Model wears an M and is 170cm tall",Navy Blue,Blend
474,Glamorous,Exaggerated Shoulder Long Sleeve Jumper,S$ 46.90,"- Solid tone puff sleeve jumper
- Unlined
- Round neckline
- Regular fit
- Viscose blend
- Model wears an S and is 175cm tall",Black,80% Viscose 20% Polyamide
475,Mango,Ribbed Knit Sweater,S$ 45.90,"- Solid tone rib textured knit sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Light Pastel Blue,"50% Viscose, 28% Polyester, 22% Polyamide"
476,ZALORA BASICS,Basic Oversized Cold Shoulder Sweatshirt,S$ 29.90,"- Sweatshirt with cold-shoulder sleeves
- Round neckline
- Regular fit
- Slip on style
- Long sleeves
- Polyester blend
- Model wears an S and is 174cm tall",Marl Grey,"95% Polyester, 5% Spandex"
477,Something Borrowed,Colorblock Chevron Pullover,S$ 29.90,"- Chevron cut and sew pullover
- Ribbed round neckline
- Unlined
- Regular fit
- Cropped hem
- Polyester",Blue/Red/White,100% Polyester
478,ZALIA BASICS,Basic Hooded Jacket,S$ 24.90,"- Basic zip up hoodie
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester",Black,100% Polyester
479,ZALORA BASICS,Basic Crop Hoodie,S$ 29.90,"- Melange cropped style hoodie
- Hood neckline
- Regular fit
- Rayon blend",Dark Grey Marl,95% Rayon 5% Spandex Knit
480,adidas,Adidas Performance GFX Sweatshirt,S$ 69.00,"- adidas performance
- Best for performance
- Brand print sweater
- Unlined
- Crew neckline
- Regular fit
- Zip closure
- Cotton blend
- Model wears an S and is 175cm tall",White,"67% Cotton, 33% Polyester"
481,Jack Wills,Hunston Graphic Hoodie,S$ 118.90,"- Brand print pocket detail hoodie
- Hooded neckline
- Unlined
- Regular fit
- Hood drawcord fastening
- 1 front kangaroo pocket
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Pale Blue,"81% Cotton, 19% Polyester,"
482,FOREVER 21,Striped Raw-Cut Pullover,S$ 24.90,"- Fleece knit sweater with contrast stripes and raw hem
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",LIGHT PINK/WHITE,"Contents:60% COTTON, 40% POLYESTER, Lining:, Other:"
483,Vero Moda,Anja Long Sleeve Lace Top,S$ 39.00,"- Rib textured lace panel top
- V neckline
- Unlined
- Regular fit
- Slip on style
- Viscose blend
- Model wears an S and is 173cm tall",Birch,"62% Viscose, 32% Polyester, 6% Elastane"
484,GAP,Street Zip Hoodie,S$ 95.90,"- Embroidered brand details hoodie with side strap details
- Hooded neckline
- Unlined
- Regular fit
- Zip fastening
- 2 pockets
- Cotton blend
- Model wears an S and is 174cm tall",Light Heather Grey,"60% Cotton, 40% Polyester"
485,TOPSHOP,Blue Everyday Sweatshirt,S$ 36.90,"- Solid-toned basic sweater
- Round neckline
- Regular fit
- Slip-on style
- Long cuffed sleeves
- Cotton blend",Blue,"50% Cotton, 50% Polyester"
486,ESPRIT,Turtleneck Long Sleeve Top,S$ 69.95,"- Two tone roll neck pullover sweater
- Sizing runs one size larger
- Unlined
- Turtle neckline
- Regular fit
- Viscose blend
- Model wears an S and is 175cm tall",Camel,[]
487,A-IN GIRLS,Fashion Stitching Hooded Sweater T-Shirt,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",pink,"92% cotton, 8% nylon"
488,Factorie,Mock Neck Raw Edge Jumper,S$ 29.95,"- Solid-colour sweatshirt with raw hem
- High neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 173cm tall",Black,"60% Cotton, 40% Polyester"
489,Superdry,Linnea Colour Block Hoodie,S$ 119.00,"- Tri tone embroidered brand print longline hoodie
- Hooded neckline
- Unlined
- Relaxed fit
- Hood drawcord fastening
- 1 front kangaroo pocket
- Cotton blend",Desert Sage,"72% Cotton, 28% Polyester"
490,A-IN GIRLS,Fashion Colorblock Hooded T-Shirt,S$ 190.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,blue",100% cotton
491,Champion,Japan Range Women's Hoodie,S$ 119.00,"- Logo printed casual hoodie
- Hooded neckline
- Relaxed fit
- Unlined
- Slip on style
- Elasticated cuffs
- Cotton
- Model wears an M and is 177cm tall",White,100% Cotton
492,A-IN GIRLS,Ethnic Style Striped Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",multi,"49% Viscose, 29.5% Polyester, 21.5% Nylon"
