,brand,title,price,description,colour,material
481,River Island,Boyfriend Blazer,S$ 117.90,"- Solid tone boyfriend style blazer
- Notch lapel collared neckline
- Lined
- Relaxed fit
- Button fastening
- Polyester
- Model wears a UK 6 and is 174cm tall",Neon Pink,100% Polyester
482,Its Me,Fashion Wild Slim Jacket,S$ 299.00,"- Simple Splicing Collar
- Decorative Pocket
- The Placket Texture Button Can Be Solved
- Polka-Colored Contrast Cuffs
- Fine Edging Technique",black,100% polyester fiber
483,Pomelo,Double Button Short Sleeves Shirt - Yellow,S$ 34.00,"- Polyester
- Includes a double button closure
- Short sleeves
- Fits loosely on the body
The Model has height: 178 cm and Bust / Waist / Hips: 79-63-89 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Yellow,100% Polyester
484,Forever New,Helena D-Ring Cape,S$ 149.99,"- Monochrome D-ring waist belt cap
- Lapel neckline
- Lined
- Regular fit
- Waist tie
- Polyblend
- Model wears a UK 8 and is 174cm tall",Black,Polyblend
485,Something Borrowed,Cuffed Soft Blazer With Contrast Belt,S$ 42.90,"- Printed waist tie blazer
- Notch collar neckline
- Slim fit
- Button and waist tie fastening
- Polyester",Khaki,100% Polyester Woven
486,Tussah,Kalina Blazer,S$ 135.90,"- Fitted blazer with slight padding
- Lined
- Notch lapel
- Regular fit
- Snap button fastening
- Polyester blend
- Model wears a size AUS 8 and is 173cm tall",Navy,"95% Polyester, 5% Elastane"
487,Zalia,Wrap Over Blazer,S$ 39.90,"- Solid tone wrap style blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Waist tie fastening
- Polyester",Maroon,100% Cotton Polyster Blend
488,TOPSHOP,Suit Double Breasted Blazer,S$ 129.00,"- Solid tone tailored blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Khaki,"90% Polyester, 10% Elastane"
489,Mango,Structured Wool Blazer,S$ 179.00,"- Plaid structured double breasted blazer
- Sizing runs one size larger
- Notch lapel neckline
- Lined
- Regular fit
- Button fastening
- Wool blend",Green,"60% Wool, 35% Polyester, 5% Polyamide"
490,Mango,Buttons Tweed Blazer,S$ 139.00,"- Solid tone tweed texture structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Cotton blend",Black,"46% Cotton, 33% Acrylic, 21% Polyester"
491,MISSGUIDED,Petite Long Sleeve Blazer,S$ 52.90,"- Monochrome paneled blazer
- Shawl lapels
- Regular fit
- Slip-on style
- Long sleeves
- Polyester blend
- Model wears a UK 8 and is 179cm tall",Black,"95% Polyester, 5% Elastane"
492,ZALORA,Co-Ord Shawl Collar Blazer,S$ 49.90,"- Solid tone shawl lapel blazer with pocket detail
- Unlined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 1 sewn chest pocket
- 2 faux side pockets
- Polyblend",Beige,95% Polyester 5% Spandex Woven
493,ZALORA,Blazer With Pockets,S$ 49.90,"- Solid tone plain lapel-less blazer with faux pockets
- Lined
- Lapel-less neckline
- Regular fit
- Front hook closure
- 2 faux pockets
- Polyblend",Black,95% Polyester 5% Spandex
494,FORCAST,Taylor Suit Jacket,S$ 99.99,"- Solid tone suit jacket
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Cotton blend
- Model wears a size AUS 6 and is 180cm tall",Black,Blend
495,Something Borrowed,Relaxed Gingham Blazer,S$ 39.90,"- Check print open front blazer
- Unlined
- Notched lapel neckline
- Regular fit
- Polyester",Beige/White,100% Polyester Woven
496,TOPSHOP,Brown Single Breasted Blazer,S$ 159.00,"- Solid tone tailored blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",DARK BROWN,"69% Polyester, 25% Viscose, 6% Elastane"
497,GAP,Academy Blazer,S$ 108.90,"- Solid tone blazer
- Notch collar neckline
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears a US 0 and is 176cm tall",Black,"77% Polyester, 15% Viscose Rayon, 8% Spandex"
498,TOPSHOP,Utility Short Sleeve Blazer Shirt,S$ 136.00,"- Shirt with contrasting stitches
- Lined
- Shirt collar
- Regular fit
- Front button fastening
- Belt fastening
- 4 pockets
- Viscose blend
- Model wears a UK 8 and is 174cm tall",Ivory,"92% Viscose, 8% Polyester"
499,Lavish Alice,One Shoulder Bodice Blazer,S$ 150.90,"- Solid hue blazer top
- One shoulder neckline
- Regular fit
- Button fastening
- Polyblend",White,"95% Polyester, 5% Elastane"
500,FOREVER 21,Longline Blazer,S$ 52.00,"- Solid tone belted longline blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Waist belt fastening
- Polyblend",Yellow,Polyblend
501,Pomelo,Satin Single Button Blazer - Green,S$ 34.00,"- Polyester
- Fits loosely on the body
- Includes a single button closure
- Glossy textured fabric
The Model has height: 178 cm and Bust / Waist / Hips: 79-63-89.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Green,100% Polyester
502,River Island,Ruched Sleeve Belted Blazer,S$ 87.90,"- Casual blazer with ruched detail
- Notch lapels
- Regular fit
- Slip-on style
- 2 front pockets
- Quarter ruched sleeves
- Padded shoulders
- Polyester
- Model wears a UK 8 and is 177cm tall",Yellow,100% Polyester
503,ZALORA,Co-Ord Contrast Detail Blazer,S$ 39.90,"- Solid-tone double breasted blazer with side stripe detail
- Lined
- Peak lapel neckline
- Regular fit
- Front button closure
- 2 faux front pockets
- Polyester
- Model wears an S and is 178cm tall",Grey/Multi,100% Polyester
504,Forever New,Becca Wrap Blazer,S$ 149.99,"- Textured checkered blazer with waist tie sash
- Lined
- Lapel neckline
- Regular fit
- 2 pockets
- Cotton blend
- Model wears a size AUS 8 and is 180cm tall",Blush Check,Blend
505,ZALORA,Co-Ord Shawl Collar Blazer,S$ 49.90,"- Solid tone shawl lapel blazer with pocket detail
- Unlined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 1 sewn chest pocket
- 2 faux side pockets
- Polyblend",Mauve,95% Polyester 5% Spandex Woven
506,OVS,Double-Breasted Stretch Blazer With Bands,S$ 88.90,"- Solid toned blazer with stripe details
- Lapel neckline
- Lined
- Regular fit
- 2 pockets
- Polyblend
- Model wears a size 38 and is 181cm tall",Black Iris,Blend
507,[],[],[],[],[],[]
508,Dorothy Perkins,Ochre Ruched Sleeve Blazer,S$ 69.90,"- Solid tone ruched sleeve blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Slip on style
- Polyblend",Yellow,"75% Polyester, 19% Viscose, 6% Elastane"
509,Sunnydaysweety,Ladies'checked Long Sleeve Casual Suit With Belt CA100805BE,S$ 99.00,"- grid lines
- belt decoration
- white Turn-up Cuffs",brown,58%Polyester40%RAYON2%SPANDEX
510,Pomelo,Double Breasted Plaid Blazer - Yellow,S$ 59.00,"- Polyester
- Spandex
- Fits loosely on the body
- Includes a double breasted button closure
- Includes front pockets
- Plaid print",Yellow,"95% Polyester, 5% Spandex"
511,Forever New,Lesley Petite Waterfall Blazer,S$ 99.99,"Good things come in small packages! This black petite waterfall blazer is part of our petites range. Team yours with tailored separates for a chic workwear ensemble. Our petites range is perfectly proportioned to fit 5’3”/161cm and under height, so you'll never have to worry about alterations ever again.
- Length: 57cm (Size AU 8)
- Tailored fit
- Luxurious woven fabrication
- Waterfall lapels
- Detachable self-tie belt
- Functional pockets
- Fully lined",Black,"Main: 100% Polyester. Lining: 93% Polyester, 7% Elastane"
512,ZALORA,Piping Detail Blazer,S$ 59.90,"- Plain piping blazer with waist tie sash
- Lapel neckline
- Lined
- Regular fit
- 2 pockets
- Polyester",Plum/Off White,100% Polyester
513,ZALORA,Co-Ord Boxy Blazer,S$ 59.90,"- Solid hue double-breasted blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front pockets
- Long sleeves
- Back hem split
- Polyester blend
- Model wears an S and is 178cm tall",Brown/Multi,78% Polyester 18% Viscose 4% Spandex
514,Pomelo,Double Breasted Houndstooth Blazer - Black,S$ 59.00,"- Polyester
- Spandex
- Relaxed fit on the body
- Includes a double breasted button closure
- Includes front pockets
- Vintage houndstooth print",Black,"97% Polyester, 3% Spandex"
515,ACAP,Laidback Morandi Purple Kimono,S$ 25.00,"Morandi purple colour wrap front kimono jacket made from thick cotton polyester mix fabrication. Open front with flowing fit, loose fit with short sleeves and sweeping silhouette. ",Morandi purple,polyester Cotton
516,ZALORA BASICS,Basic Waterfall Blazer,S$ 39.90,"- Solid-tone open front blazer
- Lined
- Waterfall lapel neckline
- Relaxed fit
- Polyester",Black,100% Polyester Woven
517,Dorothy Perkins,DP Plus Size Floral Ruched Sleeve Blazer,S$ 99.90,"- Blazer with allover floral print
- Lined
- Notch lapel
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Navy Blue,"97% Cotton, 3% Elastane"
518,Mango,Structured Textured Blazer,S$ 59.90,"- Solid tone collarless blazer
- Sizing runs one size larger
- Light shoulder padding
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester blend",Navy,"64% Polyester, 34% Viscose, 2% Elastane"
519,Vero Moda,Yiki 3/4 Sleeve Blazer,S$ 79.00,"- Solid coloured blazer
- Lapel neckline
- Regular fit
- Shoulder padding
- Slit pockets
- Polyester
- Model wears an S and is 175cm tall",Black,100% Polyester
520,ZALORA,Double Breasted Blazer,S$ 49.90,"- Solid shade double-breasted blazer
- Notch lapels
- Regular fit
- Front button fastening
- Long sleeves
- Polyester blend
- Model wears an S and is 174cm tall",Black,95% Polyester 5% Spandex
521,ONLY,Anni Soho Long Sleeve Coatigan,S$ 79.00,"- Monochrome toned textured coat blazer
- Lapel neckline
- Open front
- Regular fit
- 2 pockets
- Polyblend",Black,"97% Polyester, 3% Elastane"
522,ZALORA BASICS,Basic Shawl Collar Blazer,S$ 44.90,"- Solid-tone blazer with front pockets
- Lined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyester",Mustard,100% Polyester Woven
523,Zalia,Wrap Over Blazer,S$ 39.90,"- Solid tone wrap style blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Waist tie fastening
- Polyester",Maroon,100% Cotton Polyster Blend
524,ZALORA,Crop Bolero,S$ 44.90,"- Solid tone crop blazer
- Notch collar neckline
- Lined
- Regular fit
- Polyester
- Model wears an S and is 181cm tall",Navy,100% Polyester
525,Banana Republic,Shrunken Blazer,S$ 221.90,"- Single-breasted striped blazer
- Notch lapel neckline
- Lined
- Slim fit
- Front button fastening
- Linen blend
- Model wears a US 0 and is 178cm tall",Yellow,"55% Linen, 42% Cotton, 3% Elastane"
526,Alpha Style,Kandice Blazer,S$ 338.00,"- Engineered cutting
- Cupro fabric lined
- Flap pocket both side
- Cropped sleeve length
- Fabric made in Italy",Black,[]
527,Pomelo,Tartan Double Breasted Blazer - Purple,S$ 69.00,"- Polyester
- Spandex
- Tartan print
- Includes a double breasted button closure
- Includes front pockets
The Model has height: 171 cm and Bust / Waist / Hips: 76-61-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Purple,"98% Polyester, 2% Spandex"
528,ICHI,Tinny Blazer,S$ 159.90,"- Checked print longline blazer
- Lapel neckline
- Lined
- Longline fit
- Front button fastening
- Polyblend
- Model wears a size 36 and is 175cm tall",Ginger Bread,"64% Polyester, 34% Viscose, 2% Elastane"
529,TOPSHOP,Petrol Suit Double Breasted Blazer,S$ 109.00,"- Solid tone blazer with slit pocket detail
- Lined
- Regular fit
- Front button fastening
- 3 pockets
- Polyester blend
- Model wears a UK 8 and is 177cm tall",Petrol,"77% Polyester, 17% Viscose, 6% Elastane"
530,ONLY,Femilie-Pretty Blazer,S$ 79.00,"- Monochrome single breasted blazer
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Recycled Polyblend
- Model wears a size 36 and is 175cm tall",Black,"43% Polyester - Recycled, 31% Polyester, 20% Viscose, 6% Elastane"
531,Sunnydaysweety,Retro New Plaid Pattern Blazer CA100895,S$ 95.00,"- Very stylish jacket- Long and short design- vintage style, plaid pattern",brown,Cotton Blend
532,Something Borrowed,Open Face Longline Blazer,S$ 44.90,"- Color-blocked casual blazer
- Notch lapels
- Regular fit
- Slip-on style
- 2 front pockets
- Long sleeves
- Polyester blend",Light Pink/Dusty Pink,95% Polyester 5% Spandex
533,Something Borrowed,Short Crop Blazer,S$ 42.90,"- Solid hue plain cropped blazer
- Lapel neckline
- Open front
- Regular fit
- Polyblend",White,97% Polyester 3% Spandex
534,Miss Selfridge,CAMEL HERITAGE CHECK BELTED BLAZER,S$ 116.00,"- Checkered print waist sash blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Button and waist sash fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",TAUPE/BEIGE,"97% Polyester, 2% Acrylic, 1% Elastane"
535,Sunnydaysweety,Ladies'checked Long Sleeve Casual Suit With Belt CA100805BE,S$ 99.00,"- grid lines
- belt decoration
- white Turn-up Cuffs",brown,58%Polyester40%RAYON2%SPANDEX
536,TOPSHOP,Light Blue Satin Twill Jacket,S$ 159.00,"- Solid tone satin textured jacket
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyester",Light Blue,100% Polyester
537,ZALORA BASICS,Basic Ruched Sleeve Collarless Blazer,S$ 39.90,"- Solid toned blazer
- Lined
- V neckline
- Regular fit
- Button fastening
- Polyester
- Model wears an S and is 173cm tall",Hot Pink,[]
538,Mango,Checkered Blazer,S$ 159.00,"- Check printed blazer
- Sizing runs one size larger
- Collared neckline
- Lined
- Regular fit
- Button fastening
- Linen blend",Natural White,"55% Linen, 45% Cotton"
539,ZALORA BASICS,Basic Tailored Single Button Blazer,S$ 34.90,"- Solid-tone lapelless single button blazer
- Unlined
- Plunging neckline
- Regular fit
- Front button closure
- 2 faux front pocket
- Polyester",Barbie Pink,100% Polyester Woven
540,NA-KD,N Branded Blazer,S$ 132.90,"- Side brand embroidery long sleeved blazer
- Notch lapel collared neckline
- Lined
- Regular fit
- Front button fastening
- 2 front side pockets
- Polyblend
- Model wears a size 34 and is 174cm tall",Black/White,"96% Polyester, 4% Elastane"
541,Dorothy Perkins,Black Velvet Jacket,S$ 99.90,"- Solid tone velvet textured tailored jacket
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Black,"93% Polyester, 7% Elastane"
542,Something Borrowed,Relaxed Blazer,S$ 39.90,"- Solid tone soft blazer
- Notch collar neckline
- Unlined
- Relaxed fit
- Button fastening
- Rayon
- Model wears an S and is 177cm tall",Coral,100% Rayon
543,Pomelo,Buttonless Single Pocket Blazer - Black,S$ 44.00,"- Rayon
- Linen
- Full length sleeves
The Model has height: 173 cm and Bust / Waist / Hips: 78-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,"70% Rayon, 30% Linen"
544,ZALORA,Double Breasted Blazer With Pockets,S$ 44.90,"- Solid tone plain blazer with decorative pockets
- Unlined
- Notched lapel neckline
- Regular fit
- Front button closure
- 2 faux front pockets
- Polyester",Mauve,100% Polyester
545,ZALORA BASICS,Basic Shawl Collar Blazer,S$ 44.90,"- Check print blazer with front pockets
- Lined
- Shawl lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyester",Dark Check/Red Stripes,100% Polyester Woven
546,Violeta by MANGO,Plus Size Unstructured Wool Blazer,S$ 99.90,"- Solid-colored longline blazer
- Notch lapels
- Regular fit
- Slip-on style
- 2 patch pockets
- Long sleeves
- Viscose blend",Medium Brown,"70% Viscose, 30% Wool"
547,ZALORA BASICS,Basic Double Breasted Blazer,S$ 39.90,"- Unstructured blazer with check print
- Peak lapels
- Regular fit
- Front button fastening
- Long cuffed sleeves
- Back hem split
- Cotton blend",Black/White Check,70% Cotton 30% Polyester
548,Mango,Essential Structured Blazer,S$ 79.90,"- Solid hue structured blazer with back slit
- Sizing runs one size larger
- Lined
- Notched lapel
- Regular fit
- Button fastening
- Cotton blend",Black,"54% Cotton, 43% Polyamide, 3% Elastane"
549,Pomelo,Pearl Trim Tweed Blazer - Navy,S$ 64.00,"- Polyester
- Tweed
- Diamante
- Faux pearl accents
- Includes side pockets
The Model has height: 173 cm and Bust / Waist / Hips: 78-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Navy,100% Polyester
550,ZALORA,Plus Size Casual Blazer,S$ 44.90,"- Unstructured blazer with print
- Notch lapels
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Navy/Multi,100% Polyester
551,Something Borrowed,Tailored Double Breasted Blazer,S$ 44.90,"- Solid coloured notched collar blazer
- Lapel neckline
- Lined
- Regular fit
- Button fastening
- 2 pockets
- Polyester",Mustard,100% Polyester
552,ZALORA,Plus Size Casual Blazer,S$ 44.90,"- Unstructured blazer with print
- Notch lapels
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Blue/Multi,100% Polyester
553,SCOTCH & SODA,Striped Drapey Pyjama Blazer,S$ 187.90,"- Multi-colour striped light blazer
- Shawl detail
- Regular fit
- Front button fastening
- 2 pockets
- Polyester
- Model wears an S and is 174cm tall",Combo S,100% Polyester
554,ZALORA BASICS,Basic Longline Blazer,S$ 39.90,"- Two toned stripe print blazer
- Lined
- Open front
- Regular fit
- Cotton blend",Beige With White Stripes,100% Polyester
555,ZALIA BASICS,Basic Jacket,S$ 29.90,"- Scallop edge open jacket
- Round neckline
- Unlined
- Regular fit
- Polyester",Navy,100% Polyester
556,[],[],[],[],[],[]
557,Dorothy Perkins,Camel Stripe Belted Jacket,S$ 99.90,"- Stripe printed belted jacket
- Notched lapel collar neckline
- Unlined
- Regular fit
- Waist tie fastening
- Viscose blend
- Model wears a UK 8 and is 178cm tall",Light Brown,"83% Viscose, 17% Cotton"
558,Lavish Alice,Folded Peplum Button Detail Cape Blazer,S$ 137.90,"- Monochrome folded peplum detail cape blazer
- Plunging V-neckline
- Lined
- Slim fit
- Front button fastening
- Polyblend",Black,"97% Polyester, 3% Elastane"
559,Mango,Structured Suit Blazer,S$ 139.00,"- Checkered print structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Polyester",Light Pastel Grey,100% Polyester
560,ZALORA,Co-Ord Boxy Blazer,S$ 59.90,"- Solid hue double-breasted blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front pockets
- Long sleeves
- Back hem split
- Polyester blend
- Model wears an S and is 178cm tall",Pink,78% Polyester 18% Viscose 4% Spandex
561,Pomelo,Button Cuff Detail Blazer - Pink,S$ 44.00,"- Polyester
- Fits loosely on the body
- 3/4th sleeves
- Includes front pockets
The Model has height: 179 cm and Bust / Waist / Hips: 79-59-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Pink,100% Polyester
562,NA-KD,Slim Fit Tailored Blazer,S$ 140.90,"- Solid tone formal blazer
- Notched lapels
- Slim fit
- Single button fastening
- 2 front pockets
- Polyblend",Green,"65% Polyester, 35% Viscose"
563,ZALORA,Bridesmaid Oversized Double Breasted Blazer,S$ 59.90,"- Solid hue oversized blazer
- Lined
- Lapel neckline
- Relaxed fit
- Button fastening
- 2 pockets
- Polyester",Ice Grey,100% Polyester
564,NA-KD,Contrast Buttons Blazer,S$ 119.90,"- Double breasted classic blazer
- Lapel neckline
- Lined
- Regular fit
- Button fastening
- Polyblend",Yellow,"94% Polyester, 6% Elastane"
565,Mango,Essential Structured Blazer,S$ 79.90,"- Solid hue structured blazer with back slit
- Sizing runs one size larger
- Lined
- Notched lapel
- Regular fit
- Button fastening
- 2 side pockets
- Cotton blend
- Model wears a size 34 and is 175cm tall",Light Beige,"54% Cotton, 43% Polyamide, 3% Elastane"
566,FORCAST,Carter Collarless Blazer,S$ 89.99,"- Solid shade pleated cuffs collarless blazer
- Open front
- Unlined
- Relaxed fit
- Two front pockets
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Black,"97% Polyester, 3% Spandex"
567,SCOTCH & SODA,Classic Tailored Blazer In 'maison Scotch' Jacquard,S$ 316.90,"- Text print blazer
- Notched lapel collar
- Lined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 177cm tall",Navy,Polyblend
568,TOPSHOP,PETITE Dusty Blue Belted Blazer,S$ 109.00,"- Double breasted tie waist blazer
- Lapel neckline
- Lined
- Regular fit
- Front button and tie waist fastening
- Viscose blend",Light Blue,"92% Viscose, 8% Polyester"
569,ZALORA BASICS,Basic Tailored Single Button Blazer,S$ 34.90,"- Solid-tone lapel-less single button blazer
- Unlined
- Plunging neckline
- Regular fit
- Front button closure
- 2 faux front pocket
- Polyester",Camel,100% Polyester Woven
570,River Island,Faux Fur Cuff Blazer,S$ 105.90,"- Solid tone faux fur sleeve hem blazer
- Lapel collared neckline
- Lined
- Regular fit
- Slip on style
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Black,"67% Viscose, 28% Polyamide, 5% Elastane"
571,FORCAST,Carter Collarless Blazer,S$ 89.99,"- Solid shade pleated cuffs collarless blazer
- Open front
- Unlined
- Relaxed fit
- Two front pockets
- Polyblend
- Model wears a size AUS 8 and is 175cm tall",Khaki,"97% Polyester, 3% Spandex"
572,Miss Selfridge,Petite Grey Check Belted Blazer,S$ 106.00,"- Structured blazer with check print
- Notch lapels
- Regular fit
- Front button fastening
- Self-tie waist closure
- 2 front flap pockets
- Long sleeves
- Padded shoulders
- Polyester blend
- Model wears a UK 8 and is 176cm tall",Grey,"95% Polyester, 5% Viscose"
573,Mango,Double Button Check Blazer,S$ 159.00,"- Checkered print structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Cotton blend",Medium Blue,"91% Cotton, 5% Acrylic, 3% Polyester, 1% Polyamide"
574,ZALORA,Double Breasted Blazer,S$ 49.90,"- Plaid print four button blazer
- Unlined
- Peak lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- Polyester",Red/Multi,100% Polyester
575,Its Me,Fashion Casual Blazer,S$ 425.00,"- Simple Round Neck
- Symmetrical Double Pocket
- Pearl Buckle Embellished
- Commuter Long Sleeve Placket + Cuffs + Hem
- Multiple Fringed Edging
- Have Lining",brown,"Fabric: 94.1% Polyester Fiber, 5.9% Spandex; Lining: 100% Polyester Fiber;"
576,Hopeshow,Slim Fit Blazer,S$ 32.90,"- Solid tone blazer
- Notched collar neckline
- Slim fit
- Button fastening
- 2 pocket design
- Flax blend",White,"67.2% Flax, 32.8% Cotton"
577,[],[],[],[],[],[]
578,ICHI,Amanda Blazer,S$ 159.90,"- Solid shade co-ord blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front flap pockets
- Long sleeves
- Cotton
- Model wears a size 36 and is 175cm tall",Wine,100% Cotton
579,ZALORA,Plus Size Co-ord Blazer With Tie,S$ 44.90,"- Waist tie casual blazer
- Lapel neckline
- Unlined
- Regular fit
- Waist tie fastening
- Polyester",Dusty Seafoam,100% Polyester Woven
580,Vero Moda,Janey Short Blazer,S$ 49.00,"- Solid shade textured short blazer
- Open front
- Lined
- Slim fit
- Polyblend
- Model wears a size 36 and is 173cm tall",High Risk Red,[]
581,Mango,Essential Structured Blazer,S$ 79.90,"- Solid shade structured slim blazer
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Front button fastening
- Cotton blend",Red,"54% Cotton, 43% Polyamide, 3% Elastane"
582,Mango,Double Button Check Blazer,S$ 159.00,"- Checkered print structured blazer
- Sizing runs one size larger
- Notch lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Cotton blend",Medium Blue,"91% Cotton, 5% Acrylic, 3% Polyester, 1% Polyamide"
583,Mango,Linen-Blend Herringbone Blazer,S$ 129.00,"- Herringbone print unstructured blazer
- Sizing runs one size larger
- Lapel collared neckline
- Lined
- Regular fit
- Button fastening
- Linen blend",Beige,"55% Linen, 45% Cotton"
584,ZALORA BASICS,Basic Ruched Sleeve Collarless Blazer,S$ 39.90,"- Stripe printed blazer
- Lined
- V neckline
- Regular fit
- Button fastening
- Polyester
- Model wears an S and is 173cm tall",Navy Pinstripes,[]
585,ICHI,Amanda Blazer,S$ 159.90,"- Solid shade co-ord blazer
- Notch lapels
- Regular fit
- Front button fastening
- 2 front flap pockets
- Long sleeves
- Cotton
- Model wears a size 36 and is 175cm tall",Wine,100% Cotton
586,Dorothy Perkins,Black Edge To Edge Ruched Sleeve Jacket,S$ 69.90,"- Casual jacket with ruched detail
- Notch lapels
- Regular fit
- Slip-on style
- 2 front welt pockets
- Quarter ruched sleeves
- Polyester blend
- Model wears a UK 8 and is 173cm tall",Black,"73% Polyester, 19% Viscose, 8% Elastane"
587,ZALORA,Co-Ord Double Breasted Longline Blazer,S$ 49.90,"- All over stripe print blazer
- Lined
- Notch lapel neckline
- Regular fit
- Front button closure
- 2 front pockets
- 1 faux chest pocket
- Polyester",Teal/White,100% Polyester
588,NOBASIC,Eye-let Blazer,S$ 209.00,"- Jacket with metal grommets with raw edges
- Collared neckline
- Lined
- Fits true to size, Take your usual size
- Front open
- 2 side pockets
- Long sleeves with raw edges
- Metal grommets
- Shell Fabric: 100% Polyester
- Lining: 100% Polyester
- Regular fit
- Our model wears a size S and is 5'10"" tall",black,"Shell Fabric: 100% Polyester
Lining: 100% Polyester"
589,ZALORA BASICS,Basic Oversized Double Button Blazer,S$ 39.90,"- Solid hue plain blazer
- Lined
- Lapel neckline
- Oversized fit
- Button fastening
- Polyester
- Model wears an S and is 173cm tall",Navy,100% Polyester
590,FORCAST,Amaris Cropped Cape Blazer,S$ 79.99,"- Cape sleeves blazer
- Open front
- Lined
- Regular fit
- Polyester
- Model wears a size AUS 6 and is 172cm tall",Ivory,100% Polyester
591,MISSGUIDED,Off Shoulder Crepe Blazer Top,S$ 47.90,"- Bardot top with front tie
- Off-shoulder neckline
- Regular fit
- Self-tie waist closure
- Long sleeves
- Polyester blend",White,Blend
592,Pomelo,Tartan Double Breasted Blazer - Pink,S$ 59.00,"- Polyester
- Fits loosely on the body
- Features button details
- Includes front pockets",Pink,100% Polyester
593,ZALORA,Piping Detail Blazer,S$ 59.90,"- Plain piping blazer with waist tie sash
- Lapel neckline
- Lined
- Regular fit
- 2 pockets
- Polyester",Seafoam/Off White,100% Polyester
594,Oxford,Alexa Suit Jacket,S$ 289.00,"The Oxford Alexa Suit Jacket will work perfectly for the office and formal events alike. This slightly bold version is cut for a slim fit with single front button fastening to highlight the smallest part of your waist. Wear yours with the matching trousers and some black pumps. 

 ",Black,63% Polyester recycle 33% Lyocell 4% Elasthane
595,ZALORA,Piping Detail Blazer,S$ 59.90,"- Plain piping blazer with waist tie sash
- Lapel neckline
- Lined
- Regular fit
- 2 pockets
- Polyester",Plum/Off White,100% Polyester
596,JACQUELINE DE YONG,Era Corduroy Blazer,S$ 69.00,"- Solid tone corduroy textured blazer
- Notch lapel collared neckline
- Unlined
- Regular fit
- Button fastening
- 2 front side pockets
- Cotton blend
- Model wears a size 36 and is 175cm tall",Sky Captain,"98% Cotton, 2% Elastane"
597,Pomelo,Tartan Oversized Blazer - Black,S$ 49.00,"- Polyester
- Includes a single button closure
- Tartan print
- Oversized style and fit
- Includes faux side pockets
The Model has height: 170 cm and Bust / Waist / Hips: 80-60-86 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,100% Polyester
598,NOBASIC,Black And White Fringed Blazer,S$ 266.00,"- Black and white woven jacket with golden buttons on sleeves
- Lined
- H-Line shape
- 3 front pockets
- Our model wears a size S and is 5'10"" tall",black,Polyester
599,Pomelo,Pinstripe Cuffed Blazer - Navy,S$ 44.00,"- Polyester
- Pin stripes
- Features adjustable cuffed sleeves
- Includes front pockets",Navy,100% Polyester
