,brand,title,price,description,colour,material
103,Something Borrowed,Frayed Hem High Waisted Shorts,S$ 34.90,"- Casual denim shorts with frayed hem
- Unlined
- Mid rise
- Regular fit
- Front zip and button closure
- 5-pocket design
- Cotton blend",Blue/White,90% Cotton 10% Polyester
104,Something Borrowed,Roll Hem Denim Shorts With Scarf Belt,S$ 32.90,"- Frayed hem denim shorts with scarf belt
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Polyester",Dark Blue,100% Polyester Woven
105,[],[],[],[],[],[]
106,Mango,Belt Line Short,S$ 59.90,"- Solid shade belted shorts with pleated details
- Sizing runs one size larger
- High rise
- Regular fit
- Zip and button fastening
- Two side pockets
- Viscose blend",Light Pastel Brown,"52% Viscose, 48% Linen"
107,Miss Selfridge,Apple Green City Shorts,S$ 76.90,"- Solid toned shorts
- Mid rise
- Regular fit
- Front zip with hook fastening
- 2 pockets
- Polyblend",Light Green,Garment: Elastane(5%) Polyester(95%)
108,ZALORA ACTIVE,Core High-Waisted Gym Shorts,S$ 19.90,"- Solid tone gym shorts
- High rise
- Slim fit
- Elasticised waistband
- Polyblend",Black,95% Polyester 5% Spandex
109,Dorothy Perkins,Mid Wash Entry Denim Shorts,S$ 43.90,"- Turnover hem denim shorts
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend
- Model wears a UK 8 and is 173cm tall",Blue,"83% Cotton, 16% Polyester, 1% Elastane"
110,Something Borrowed,Frayed Hem High Waisted Shorts,S$ 34.90,"- Casual denim shorts with frayed hem
- Unlined
- Mid rise
- Regular fit
- Front zip and button closure
- 5-pocket design
- Cotton blend",Blue/White,90% Cotton 10% Polyester
111,Something Borrowed,Roll Hem Denim Shorts With Scarf Belt,S$ 32.90,"- Frayed hem denim shorts with scarf belt
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Polyester",Dark Blue,100% Polyester Woven
112,Something Borrowed,Side Button Gingham Skort,S$ 24.90,"- Check print skorts with button detail
- Unlined
- High rise
- Regular fit
- Back zip closure
- Polyester",Light Blue,100% Polyester Woven
113,Running Bare,Temp Running Shorts With Pockets,S$ 77.90,"- Solid tone shorts with logo print
- High rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Polyester
- Model wears a size AUS 8 and is 175cm tall",Black,100% Polyester
114,ZALORA ACTIVE,Running Shorts,S$ 29.90,"- Contrast panel running shorts
- Mid rise
- Lined
- Regular fit
- Elasticised waistband with drawstring
- Polyester",Black & White/Black Inner,100% Polyester
115,Under Armour,"UA Launch SW 5"" Shorts",S$ 49.00,"- Best for running
- Melange hue brand logo shorts
- Mid rise
- Regular fit
- Elasticised waistband with interior drawcord fastening
- Built-in brief for enhanced coverage
- Internal back waistband pocket
- Reflective details for low-light runs
- Polyester
- Model wears an S and is 177cm tall",Black Full Heather/Black/Reflective,100% Polyester
116,Something Borrowed,Button Detail Wrap Skort,S$ 24.90,"- Tortoise shell button detail wrap skorts
- High rise
- Regular fit
- Side zip fastening
- Polyester",Black,100% Polyester
117,Rip Curl,Vixen Denim Shorts,S$ 89.90,"- Dark wash ripped denim shorts
- Mid rise
- Regular fit
- Button fastening
- 5 pocket design
- Cotton
- Model wears an S and is 175cm tall",Black,100% Cotton
118,Roxy,"Little Thing 5"" Board Shorts",S$ 59.99,"- Polka dot print shorts
- Mid rise
- Regular fit
- Elasticised waistband
- Polyblend
- Model wears an S and is 172cm tall",Anthracite Little Thing S,Polyblend
119,Under Armour,Favorite Loose Shorts,S$ 39.00,"- Brand printed waistband sports shorts
- Soft, ultra-lightweight performance cotton fabric delivers incredible comfort
- Regular fit
- Elasticated waistband
- Cotton blend
- Model wears an S and is 178cm tall",Steel Light Heather/Black,"58% Cotton, 32% Polyester, 10% Elastane"
120,Pomelo,Tie Waist Fold Over Skort - Black,S$ 34.00,"- Polyester
- Ties at the waist
- Includes an invisible back zip
The Model has height: 173 cm and Bust / Waist / Hips: 78-60-90 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Black,"97% Polyester, 3% Spandex"
121,FOREVER 21,Pinstripe High Waist Shorts,S$ 44.00,"- Stripe print casual shorts
- High rise
- Regular fit
- 2 side pockets
- Polyblend",Ivory/black,"77% Polyester, 19% Rayon, 4% Spandex / Elastane"
122,Abercrombie & Fitch,Utility Shorts,S$ 98.00,"- Solid shade tie waist utility shorts
- Sizing runs one size larger
- High rise
- Regular fit
- Front zip and button fastening
- Two side pockets
- Lyocell
- Model wears an S and is 175cm tall",Black,100% Lyocell
123,Something Borrowed,Cuffed Denim Shorts,S$ 34.90,"- Turnover hem shorts with ripped detail
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Mid Blue,90% Cotton 10% Polyester
124,Something Borrowed,Denim Shorts With Contrast PIping,S$ 32.90,"- Dark wash shorts with contrast piping detail
- High rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton",Dark Blue,100% Cotton Woven
125,Under Armour,Play Up Short 2.0,S$ 39.00,"- Best for training
- Solid shade training shorts with brand print
- Lightweight knit construction delivers superior comfort & breathability
- Material wicks sweat & dries really fast
- Anti-odor technology prevents the growth of odor-causing microbes
- Anti-pill/anti-pick finish adds extra durability
- Medium rise
- Relaxed fit
- Elasticized waistband
- 2 front pockets
- Curved hem
- Polyester",Level Purple/Level Purple/Black,100% Polyester
126,Lorna Jane,Breeze Lightweight Run Shorts,S$ 110.00,"- Solid toned shorts
- Mid rise
- Regular fit
- Elasticised waistband
- 4 pockets
- Polyblend
- Model wears an S and is 176cm tall",Dark Red,Polyblend
127,ZALORA,Buckle Detail Shorts,S$ 29.90,"- Solid tone shorts with buckle belt details
- Mid rise
- Regular fit
- Side zip fastening
- 2 pockets
- Polyblend",Olive,"97% Polyester, 3% Spandex"
128,Boohoo,High Rise Distressed Denim Mom Shorts,S$ 37.90,"- Solid toned mom shorts with distressed details
- High rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Polyblend",Black,Polyblend
129,ZALORA,Paperbag Elasticated Shorts,S$ 32.90,"- Solid tone tailored paperbag shorts
- High rise
- Unlined
- Regular fit
- Elasticised waistband with waist tie fastening
- Polyester",Grey,100% Polyester
130,River Island,Mom Belted Shorts,S$ 57.90,"- Solid toned shorts with belted
- Mid rise
- Regular fit
- Front zip with button fastening
- 4 pockets
- Cotton
- Model wears a UK 8 and is 174cm tall",Khaki,100% Cotton
131,ZALORA BASICS,Basic Denim Stretch Shorts,S$ 24.90,"- Casual denim shorts
- High rise
- Regular fit
- Button and zip fastening
- 2 pocket design
- Cotton blend",White,98% Cotton 2% Spandex
132,London Rag,Denim Striped Shorts,S$ 46.00,"This denim striped shorts are trendy casual wear that delivers a sporty yet chic look.

- 5 pockets, Button Closure
- Denim Striped Slim fit Shorts
- Pair it with any top and sneakers for perfect look.
- CL7430",Blue,[]
133,ZALORA,Paperbag Denim Shorts,S$ 34.90,"- Faded denim paperbag style shorts
- Mid rise
- Unlined
- Regular fit
- Button and zip fastening
- Four pocket style
- Cotton blend",Light Blue,90% Cotton 10% Polyester
134,The Fated,Valley Hirise Denim Shorts,S$ 80.90,"- Distressed denim shorts with frayed hem
- Unlined
- Mid rise
- Regular fit
- Fly and button fastening
- Belt loops
- Five pocket styling
- Cotton",Washed Blue,100%cotton
135,Running Bare,Track Star Running Shorts,S$ 73.90,"- Solid shade running shorts with reflective logo
- Quick drying
- Regular fit
- Elasticated waistband
- Side pockets & coin pocket
- Polyester
- Model wears a size AUS 8 and is 174cm tall",Atlanta,100% Polyester
136,Guess,Guess Side-Zipped Denim Shorts,S$ 129.00,"- Solid tone denim shorts with frayed hem and zip sides detail
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26 in and is 175cm tall",White,"99% Cotton, 1% Spandex"
137,Something Borrowed,Cuffed Denim Shorts,S$ 34.90,"- Turnover hem shorts with ripped detail
- Mid rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton blend",Pink,90% Cotton 10% Polyester
138,Something Borrowed,Elastic Drawstring Paperbag Denim Shorts,S$ 32.90,"- Solid tone denim shorts with contrasting drawstring
- High rise
- Regular fit
- Elasticised waistband
- Drawstring fastening
- 4 pockets
- Cotton",Light Blue,100% Cotton
139,FOREVER 21,Linen-Blend Striped Paperbag Shorts,S$ 45.00,"- Striped shorts with button details
- High waist
- Regular fit
- Elasticised waistband
- 2 pockets
- Linen blend",Ivory/blue,100% Linen blend
140,Mango,Frayed Denim Shorts,S$ 45.90,"- Washed effect denim frayed hem shorts
- Sizing runs one size larger
- Mid rise
- Regular fit
- Front button fastening
- Five-pocket style
- Cotton",Open Blue,100% Cotton
141,Running Bare,Soft Sand Run Shorts With Pockets,S$ 83.90,"- Side embellished tape running shorts
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Cotton
- Model wears a size AUS 8 and is 175cm tall",Priscilla,100% Cotton
142,ZALORA BASICS,Classic Denim Shorts,S$ 24.90,"- Medium wash denim shorts
- High rise
- Regular fit
- Button and zip fastening
- 5 pockets
- Cotton",Mid Blue,100% Cotton
143,adidas,Adidas 2in1 W Short,S$ 45.00,"- adidas performance
- Best for training
- Brand logo training shorts with inner briefs
- High rise
- Regular fit
- Elasticated waistband fastening
- Polyblend
- Model wears an S and is 170cm tall",Grey Six/Shock Red,[]
144,adidas,Adidas M20 Shorts Fence,S$ 45.00,"- adidas performance
- Best for running
- All over print running shorts
- Climacool ventilation
- Reflective technology
- Inner briefs
- Regular fit
- Elasticated waistband
- Recycled polyester
- Model wears an S and is 175cm tall",Grey Four F17/Carbon/Black,"56% Recycled Polyester, 44% Polyester"
145,Something Borrowed,Zipper Trim Denim Shorts,S$ 34.90,"- Contrast side zip frayed hem denim shorts
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton blend
- Model wears an S and is 177cm tall",Mid Blue,90% Cotton 10% Polyester
146,ZALORA,Fringe Hem Denim Shorts,S$ 34.90,"- Scarf tie belt shorts
- Mid rise
- Regular fit
- Button and zip fastening
- Waist tie
- 5 pockets
- Fringed hem
- Cotton blend",Mid Blue,90% Cotton 10% Polyester
147,adidas,Adidas Performance Respond Shorts,S$ 45.00,"- adidas performance
- Best for running
- Solid tone ventilated running shorts
- Climacool keeps you cool and dry in warm weather
- One sweat-guard zip pocket
- Drawcord on stretch waist
- Mesh side panel for breathability
- Soft, stretchy fabric for a comfortable run
- High rise
- Regular fit
- Elastic waistband
- Drawstring fastening
- Polyester",Black,100% Polyester
148,ZALORA BASICS,Basic Rolled Hem Shorts,S$ 19.90,"- Solid toned shorts with rolled hem details
- Mid rise
- Regular fit
- Front zip with button fastening
- 2 pockets
- Polyblend
- Model wears an S and is 173cm tall",Navy,55% Polyester 45% Rayon Woven
149,NA-KD,Distressed Denim Shorts,S$ 68.90,"- Solid tone distressed denim shorts
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- Five pocket style
- Cotton",White,100% Cotton
150,Under Armour,UA Play Up 2-In-1 Shorts,S$ 49.00,"- Best for training
- Dual tone shorts with brand print band detail
- Mid rise
- Lined
- Regular fit
- Elasticised waistband fastening
- 2 front side pockets
- Material wicks sweat & dries really fast
- Soft, lightweight knit construction delivers superior comfort & breathability
- Polyester
- Model wears an S and is 174cm tall",Academy/Blue Circuit/Blue Circuit,100% Polyester
151,Cotton On,Utility Shorts,S$ 24.99,"- Frayed hem utility shorts
- High rise
- Regular fit
- Button and zip fastening
- 4 pockets
- Cotton blend
- Model wears a size AUS 8 and is 173cm tall",Nomad,"98% Cotton, 2% Elastane"
152,YG Fitness,Sports Running Fitness Yoga Dance Shorts,S$ 149.00,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Elastic waistband
- Anti-light lining",black,"Spandex, Nylon"
153,Supre,Bondi Shorts,S$ 40.00,"- Denim shorts with ripped details
- Mid rise
- Regular fit
- Front zip with button fastening
- 4 pockets
- Cotton blend",Turn Up Hem/Summer Sky Blue,"95% Cotton, 3% Polyester, 2% Elastane"
154,Running Bare,Track Star Running Shorts,S$ 73.90,"- Solid tone shorts with logo print
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Polyester
- Model wears a size AUS 8 and is 175cm tall",Duchess,[]
155,Guess,Guess Classic 1981 High-Rise Denim Shorts,S$ 129.00,"- Medium wash denim shorts with fringe hem
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size 26 in and is 175cm tall",Orange,"99% Cotton, 1% Spandex"
156,Nike,Nike Sportswear Vintage Women's Shorts,S$ 59.00,"- Best for lifestyle
- Melange drawstring shorts with brand detail
- Unlined
- High rise
- Regular fit
- Elastic waistband
- Drawstring fastening
- 2 side pockets
- Cotton blend",Black/Sail,"60% Cotton, 40% Polyester"
157,Supre,Venice Aline Denim Shorts,S$ 40.00,"- Bleach toned denim shorts
- Mid rise
- Regular fit
- Front zip with button fastening
- 5 pockets
- Cotton blend
- Model wears a size AUS 8 and is 176cm tall",Cool Bleach Blue,Cotton blend
158,adidas,Adidas Originals 3 Stripes Shorts,S$ 40.00,"- adidas originals
- Best for lifestyle
- Track shorts with contrast sides
- Medium rise
- Regular fit
- Elasticized waistband
- Curved hem
- Polyester
- Model wears a size 36 and is 174cm tall",Ice Yellow,100% Polyester
159,ZALORA,High Waist Shorts With Belt,S$ 34.90,"- Solid tone belted shorts
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- 2 side pockets
- 2 faux back pockets
- Polyester",Burgundy,100% Polyester Woven
160,ESPRIT,Buckled Casual Shorts,S$ 89.95,"- Pleated shorts with buckle belt and folded cuffs
- Sizing runs one size larger
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- 2 side pockets
- 2 faux back pockets
- Cotton blend
- Model wears a size 36 and is 174cm tall",Navy,"98% Cotton, 2% Elastane"
161,Billabong,Double Rainbow Walkshorts,S$ 49.90,"- Multi colour striped casual shorts
- High waist
- Regular fit
- Elasticised waistband
- Drawstring fastening
- Rayon blend
- Model wears an S and is 175cm tall",Multi,"45% Rayon, 40% Cotton, 15% Linen"
162,Under Armour,UA Launch SW 2-in-1 Shorts,S$ 59.00,"- Best for running
- Built-in knit compression shorts
- Ultra-light stretch-woven fabric
- Solid tone two-layered shorts
- Mid rise
- Slim fit
- Elasticised waistband
- Polyester
- Model wears an S and is 176cm tall",Halo Gray/Halo Gray/Reflective,100% Polyester
163,ZALORA,Shorts With Buckle Details,S$ 29.90,"- Solid tone waist buckle shorts
- Mid rise
- Unlined
- Regular fit
- Back zip fastening
- 2 front side pockets
- Polyester
- Model wears an S and is 179cm tall",Magenta,100% Polyester
164,ZALORA,Button And Pleat Detail Shorts,S$ 29.90,"- Metallic button detail pleated shorts
- High rise
- Regular fit
- Front zip and hook fastening
- Polyester
- Model wears an S and is 170cm tall",Navy,100% Polyester
165,Cotton On Body,Seamfree Yoga Shorts,S$ 24.99,"- Melange yoga shorts
- High rise
- Skinny fit
- Elasticated waistband 
- Polyamide blend",Black,"70% Polyamide, 21% Polyester, 9% Elastane"
166,Mango,Ripped-Detail Denim Short,S$ 45.90,"- Solid shade ripped denim shorts with frayed hem
- Sizing runs one size larger
- High rise
- Regular fit
- Front zip and button fastening
- Five-pocket style
- Cotton",Light Beige,100% Cotton
167,FOREVER 21,Mid-Rise Frayed Denim Shorts,S$ 45.00,"- Denim shorts with frayed hem
- Mid waist
- Regular fit
- Zip-fly and button fastening
- 5 pockets
- Cotton blend",Denim,Cotton blend
168,Something Borrowed,Side Wrap Utility Skort,S$ 27.90,"- Solid tone side tie wrap skorts
- Mid rise
- Unlined
- Regular fit
- Side snap button fastening
- Polyester",Black,100% Polyester Woven
169,NA-KD,High Waist Raw Hem Denim Shorts,S$ 70.90,"- Monochrome denim shorts with raw hem
- High rise
- Regular fit
- Button and zip fastening
- 5 pocket style
- Cotton",White,Cotton
170,adidas,Adidas W Sid Short,S$ 40.00,"- adidas performance
- Best for training
- Side stripe shorts
- Mid rise
- Slim fit
- Elasticised waist
- 2 pockets
- Cotton
- Model wears an S and is 170cm tall",Legend Ink/White,100% Cotton
