,brand,title,price,description,colour,material
105,ESPRIT,Shimmer Bomber Jacket,S$ 99.95,"- Shimmery gathered waist bomber jacket
- Sizing runs one size larger
- Stand collar
- Unlined
- Relaxed fit
- Front zip fastening
- Polyblend
- Model wears a size 36 and is 173cm tall",Grey,"64% Polyester, 18% Cotton, 8% Viscose, 4% Linen, 3% Metallised fibre, 2% Polyamide, 1% Acrylic"
106,Herschel,Herschel Stowaway Women's Peacoat/Silver Birch Palm S,S$ 229.00,"Perfectly designed for modern travel, the versatile Wrinkled Nylon Women’s Stowaway jacket is constructed with a lightweight and easily stowable fabric. Enhanced with Silver Birch Palm printed accents and a lustrous finish, this contemporary silhouette neatly packs into a detachable multi-use pouch.",Peacoat/Silver Birch Palm,Lightweight wrinkled nylon fabric
107,TOPSHOP,Black Padded Puffer Jacket,S$ 129.00,"- Solid coloured short puffer jacket
- High neckline
- Regular fit
- Snap button and zip fastening
- Polyester",BLACK,Garment: Polyester(100%) Lining: Polyester(100%) Filler: Polyester(100%)
108,Superdry,Tech Velocity Windcheater Jacket,S$ 189.00,"- Melange hued hooded windcheater jacket with contrasting details
- Partially lined
- Hooded neckline
- Regular fit
- Front zip closure
- Drawstring fastening
- 2 front zip pockets
- Nylon blend
- Model wears a UK 8 and is 174cm ta",Navy Mega Grit/Cool Mint,"62% Nylon, 38% Polyester"
109,Something Borrowed,Contrast Panel Bomber Jacket,S$ 44.90,"- Color-blocked bomber jacket
- High neckline
- Regular fit
- Front zip fastening
- 2 front pockets
- Long sleeves
- Ribbed hem & cuffs
- Polyester",Black/Pink,100% Polyester
110,Cotton On,Elsa Military Eisenhower Jacket,S$ 49.99,"- Solid shade buttoned jacket
- Collar neckline
- Regular fit
- Front button fastening
- 2 chest pockets
- Long cuffed sleeves
- Cropped hem
- Cotton
- Model wears a size AUS 8 and is 177cm tall",Light Olive,[]
111,Miss Selfridge,PETITE Pink Boucle Jacket,S$ 83.90,"- Checkered textured jacket with rhinestone buttons
- Collar neckline
- Regular fit
- Button fastening
- Polyblend
- Model wears a UK 8 and is 173cm tall",PINK,"50% Polyester, 29% Cotton, 19% Acrylic, 2% Elastane"
112,A-IN GIRLS,Ammonia Hooded Long Coat,S$ 399.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,"70.5% Polyester Fiber, 25.5% Viscose, 4% Spandex"
113,A-IN GIRLS,Medium Long Hooded Warm Cotton Jacket,S$ 475.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",grey,Fabric: 100% cotton; lining: 100% polyester;
114,Mango,Straight-Cut Wool Coat,S$ 229.00,"- Solid shade unstructured coat
- Sizing runs one size larger
- High neckline
- Regular fit
- Front button fastening
- 2 side pockets
- Long sleeves
- Wool blend",Black,"50% Wool, 46% Polyester, 4% Polyamide"
115,Lorna Jane,Chill Time Maxum Jacket,S$ 143.99,"- Solid tone casual zip hoodie
- High neckline
- Unlined
- Slim fit
- Zip fastening
- 2 side zip pockets
- Moisture wicking and breathable
- Polyblend
- Model wears an S and is 173cm tall",Black,[]
116,FOREVER 21,Houndstooth Double Breasted Coat,S$ 104.90,"- Houndstooth pattern double breasted coat
- Notch lapel neckline
- Regular fit
- Front button closure
- 2 side pockets
- Polyester",White/Black,100% Polyester
117,Mango,Hood Quilted Coat,S$ 159.00,"- Solid tone quilted hooded puffer jacket
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Button fastening
- 2 pocket design
- Polyester",Black,100% Polyester
118,Mango,Bow Gilet,S$ 99.90,"- Solid tone double D-ring waist sash gilet
- Sizing runs one size larger
- Notch lapel collared neckline
- Unlined
- Regular fit
- Button and removable D-ring waist sash fastening
- Polyester",Black,100% Polyester
119,FOREVER 21,Norm Glen Plaid Blazer Jacket,S$ 140.90,"- Check print oversized jacket with pocket detail
- Collar neckline
- Oversized fit
- Front snap button closure
- Chest pockets
- Polyblend",Navy/Red,"88% Polyester, 9% Acrylic, 1% Nylon/Polyamide, 1% Other Fibers, 1% Wool"
120,FILA,Taiwan Collection Reversible Bomber Jacket,S$ 258.00,"- Taiwan Collection
- Reversible design
- Offers two looks in one
- Satin exterior embroidered with F-box logo
- Velvet interior embroidered with FILA logo
- Ribbed elasticated trims
- Reversible front zip closure
- Model is 174cm and is wearing a size M","Pink, Grey",Outer: Nylon Inner: Polyester
121,ZALORA BASICS,Cropped Bomber Jacket,S$ 29.90,"- Sheer cropped bomber jacket with ribbed trims
- Stand collar
- Unlined
- Regular fit
- Front zip fastening
- Polyblend",Black,97% Polyester 3% Spandex
122,ZALORA,Drop Shoulder Button Down Twill Jacket,S$ 49.90,"- Solid tone twill jacket with contrast button detail
- Unlined
- Collar neckline
- Regular fit
- Front button closure
- 2 chest pockets
- 2 side pockets
- Cotton",Camel,100% Cotton
123,Mango,Zipped Biker Jacket,S$ 59.90,"- Monochrome toned biker jacket
- Sizing runs one size larger
- Lined
- Lapel neckline
- Regular fit
- Zip fastening
- 2 pockets
- Polyblend
- Model wears an S and is 174cm tall",Black,"85% Polyester, 9% Cotton, 6% Viscose"
124,ESPRIT,Lightweight Outdoor Jacket,S$ 169.95,"- Solid shade jacket with quilt detail
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Snap button & zip fastening
- 2 front zip pockets
- Long sleeves
- Polyester
- Model wears an S and is 175cm tall",Navy,100% Polyester
125,Vero Moda,Oslo Down Jacket,S$ 199.00,"- Side seam zipper detail jacket
- Hooded neckline
- Lined
- Regular fit
- Zip fastening
- 2 pockets
- Polyester
- Model wears an S and is 173cm tall",Black/,100% Polyester
126,Glamorous,Light Pink Jacket,S$ 123.90,"- Solid toned fur jacket
- Lined
- High neckline
- Regular fit
- Zip fastening
- Polyester
- Model wears an S and is 177cm tall",Light Pink,100% Polyester
127,ONLY,Laura Faux Fur Jacket,S$ 69.00,"- Monochrome faux fur short jacket
- Round neckline
- Lined
- Regular fit
- Hook fastening
- Polyester
- Model wears an S and is 177cm tall",Black/,[]
128,Something Borrowed,Lapel Button Bomber Jacket,S$ 39.90,"- Printed bomber style jacket
- Collar neckline
- Regular fit
- Button fastening
- Polyester",Maroon/Teal/Multi,100% Polyester
129,ESPRIT,Leather Regula Outdoor Jacket,S$ 399.95,"- Solid tone leather jacket
- Sizing runs one size larger
- Lined
- Notched collar neckline
- Regular fit
- Front zip closure
- 2 front zipper pockets
- Lamb leather
- Model wears an S and is 174cm tall",Black,100% Lamb Leather
130,Its Me,Fashion Wild Slim Jacket,S$ 299.00,"- Simple Splicing Collar
- Decorative Pocket
- The Placket Texture Button Can Be Solved
- Polka-Colored Contrast Cuffs
- Fine Edging Technique",pink,100% polyester fiber
131,ZALORA,Longline Waterfall Jacket With Pull String,S$ 39.90,"- Solid tone open front jacket
- Unlined
- Waterfall neckline
- Relaxed fit
- Polyester",Beige,100% Polyester
132,Mango,Hooded Faux-Fur Coat,S$ 179.00,"- Solid tone fur effect zip-up coat
- Sizing runs one size larger
- Lined
- Hooded neckline
- Oversized fit
- Front zip closure
- Polyester",Black,100% Polyester
133,ESPRIT,Leather Bomber Jacket,S$ 399.95,"- Solid coloured leather jacket
- Sizing runs one size larger
- Stand collar
- Lined
- Regular fit
- Zip fastening
- 3 pockets
- Lamb leather
- Model wears a size 36 and is 173cm tall",Navy,100% Lamb Leather
134,NA-KD,Fake Suede Fringe Jacket,S$ 159.90,"- Solid tone sueded fringe details jacket
- Open neckline
- Regular fit
- Polyester",Black,100% Polyester
135,WAREHOUSE,Denim Jacket,S$ 119.00,"- Solid shade button front denim jacket
- Collared neckline
- Unlined
- Regular fit
- Front button fastening
- Two chest pockets
- Cotton
- Model wears a UK 8 and is 179cm tall",White,100% Cotton
136,Superdry,Atlas Padded Jacket,S$ 219.00,"- Two-colour jacket with geometric patterns
- Lined
- Regular fit
- Zip fastening
- 2 zip pocket
- Polyester
- Model wears a UK 8 and is 174cm tall",Navy/White,[]
137,adidas,Adidas 3-Stripes Bomber Jacket,S$ 119.00,"- adidas performance
- Monochrome bomber jacket with signature three-stripes
- Stand collar
- Mesh lining
- Regular fit
- Front zip fastening
- Two zip pockets
- Nylon blend
- Model wears an S and is 176cm tall",Black/Carbon,"77% Nylon, 12% Elastane, 11% Polyester"
138,ONLY,Astrid Marie Coat,S$ 99.00,"- Melange hued single-breasted coat
- Notch lapels
- Regular fit
- Front button fastening
- 2 front patch pockets
- Long sleeves
- Cotton blend
- Model wears an S and is 175cm tall",Medium Grey Melange,"53% Cotton, 47% Polyester"
139,ZALORA BASICS,Basic Bomber Jacket,S$ 34.90,"- Solid-tone lightweight bomber jacket with ribbed cuffs and hem
- Unlined
- High neckline
- Regular fit
- Front zip closure
- Polyester",Black,100% Polyester Woven
140,A-IN GIRLS,Casual Wild Hooded Knitted Jacket,S$ 208.95,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",grey,Knit
141,Mango,Hood Quilted Coat,S$ 159.00,"- Solid tone quilted hooded puffer jacket
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Button fastening
- 2 pocket design
- Polyester",Black,100% Polyester
142,Reebok,Training Supply Hybrid Woven Jacket,S$ 119.00,"- Checked lightweight hooded hybrid jacket
- Hooded neckline
- Unlined
- Relaxed fit
- Front zip fastening
- Two zip pockets
- Polyester
- Model wears an S and is 174cm tall",White,100% Polyester
143,Mango,Houndstooth Jacket,S$ 159.00,"- Structured jacket with houndstooth print
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- 2 chest pockets
- Long sleeves
- Acrylic blend",Brown,"46% Acrylic, 33% Polyester, 14% Wool, 4% Polyamide, 2% Viscose, 1% Cotton"
144,A-IN GIRLS,Embroidered Hooded And Velvet Denim Jacket,S$ 375.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,grey","60.5% Cotton, 22% Polyester Fiber, 17.5% Recycled Fiber; Gray: 100% Polyester Fiber;"
145,ZALORA,Pull String Detail Bomber Parka,S$ 49.90,"- Contrast trim detail bomber jacket
- Stand collar
- Unlined
- Longline fit
- Zip fastening
- Waist tie
- 2 pockets
- Polyester",Dusty Green,100% Polyester Woven
146,adidas,Adidas W Wnd Jacket L,S$ 104.00,"- adidas performance
- Best for performance
- Colour blocked hooded water repellent jacket
- Durable water-repellent (DWR) coating
- Hooded neckline
- Lined
- Regular fit
- Front zip fastening
- Bungee-adjustable fitted hood with visor
- Bungee-adjustable hem
- Front zip pockets
- Polyester
- Model wears an S and is 175cm tall",Active Maroon/Legend Ink/White,100% Polyester
147,ZALORA BASICS,Basic Long Line Coat,S$ 69.90,"- Longline woven coat with plaid print
- Lined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Brown Check,100% Polyester
148,Miss Selfridge,PETITES NUDE MINI WRAP COAT,S$ 189.90,"- Solid tone tie front twill coat
- Lined
- Lapel neckline
- Regular fit
- Self tie closure
- 2 sewn front pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",PINK,100% Polyester
149,Puma,Sportstyle Prime Chase Woven Jacket,S$ 119.00,"- Best for lifestyle
- Solid tone cropped high-collar jacket
- Lined
- Regular fit
- Front zip fastening
- 2 pockets
- Nylon
- Model wears an S and is 175cm tall",Puma Black,100% Nylon
150,A-IN GIRLS,Temperament Lapel Mixed Long Coat,S$ 341.25,"The latest Korean fashion hot selection
- Korean fashion, smart choice
- easy to match, fashion up to people
- hot new, to the tide to IN
- The product is manufactured differently depending on the supplier",grey,"18% Viscose, 82% Polyester Fiber"
151,London Rag,Trendy Ripped Denim Jacket,S$ 80.00,"- Classic chest pockets
- Ripped styles
- Comfortable and cozy
- Premium quality denim jacket
- Can be teamed up with casual top shorts and boots
- CL7458",Orange,[]
152,River Island,High Shine Padded Bomber Jacket,S$ 128.90,"- Faux fur hooded bomber jacket
- Hooded neckline
- Lined
- Regular fit
- Zip fastening
- 2 front side zip pockets
- Nylon
- Model wears a UK 8 and is 175cm tall",Black,100% Nylon
153,Its Me,Fashion Casual Blazer,S$ 425.00,"- Simple Round Neck
- Symmetrical Double Pocket
- Pearl Buckle Embellished
- Commuter Long Sleeve Placket + Cuffs + Hem
- Multiple Fringed Edging
- Have Lining",brown,"Fabric: 94.1% Polyester Fiber, 5.9% Spandex; Lining: 100% Polyester Fiber;"
154,FILA,Hooded Mid Down Jacket,S$ 708.00,"- Mid-length down jacket
- Fur-trimmed hood design
- Good warmth retention","Pink, White","SHELL: 89% NYLON, 11% SPANDEX HOOD TRIMS: RACOON HAIR FILLER：WHITE DUCK DOWN CONTENT：80% DOWN"
155,TOPSHOP,Black & White Check Coat,S$ 199.00,"- Long coat with check print
- Peak lapels
- Regular fit
- Front button fastening
- Long sleeves
- Longline hem
- Polyester blend",Multi,"73% Polyester, 14% Acrylic, 12% Wool, 1% Nylon"
156,ZALORA,Double Breasted Waist Coat,S$ 39.90,"- Solid tone sleeveless waistcoat with pocket detail
- Unlined
- Notched lapel neckline
- Regular fit
- Front button closure
- Self tie fastening
- 2 faux pockets
- Polyester",Black,100% Polyester Woven
157,Brave Soul,Western Style Denim Jacket,S$ 85.90,"- Denim jacket with wash detail
- Collar neckline
- Regular fit
- Front button fastening
- 4 front pockets
- Long cuffed sleeves
- Cotton
- Model wears a UK 8 and is 173cm tall",Bleach Wash,100% Cotton
158,adidas,Adidas Performance Kn Bomber Dn Jacket,S$ 104.00,"- adidas performance
- Dropped shoulder bomber jacket with zip detail and signature three-stripes
- Stand collar
- Unlined
- Relaxed fit
- Front zip fastening
- Two zip pockets
- Cotton blend
- Model wears an S and is 175cm tall",Black,"78% Cotton, 16% Polyester, 6% Elastane"
159,ZALORA,Pocket Detail Twill Jacket,S$ 49.90,"- Solid hue twill jacket
- Unlined
- Collar neckline
- Regular fit
- Button fastening
- 2 pockets
- Cotton",Olive,100% Cotton
160,A-IN GIRLS,Vintage Striped Denim Jacket,S$ 249.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","blue,white","65.7% cotton, 15.9% viscose, 12.6% polyester, 1.3% flax, 4.5% other fiber"
161,ZALORA,Plus Size Long Line Vest With Side Slits,S$ 44.90,"- Lapel neckline long vest
- Lapel collar neckline
- Unlined
- Longline fit
- Button fastening
- Sleeveless
- Polyester",Black,100% Polyester Woven
162,TOPSHOP,Petite Ivory Boucle Coat,S$ 179.00,"- Textured coat with longline hem
- Unlined
- Regular fit
- Front button fastening
- 2 pockets
- Polyester",Ivory,100% Polyester
163,NA-KD,Hooded Cropped Denim Jacket,S$ 99.90,"- Mid washed toned crop denim jacket
- High neckline
- Hooded
- Button fastening
- Cotton",Mid Blue Wash,100% Cotton
164,River Island,Pu Panelled Coat,S$ 142.90,"- Solid tone dual textured coat
- Collared neckline
- Lined
- Regular fit
- Button fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Black,100% Polyester
165,ZALORA BASICS,Basic Notch Neck Slim Coat,S$ 49.90,"- Solid toned coat
- Lined
- Stand collar v neckline
- Regular fit
- Button fastening
- 2 pockets
- Polyester",Dusty Blue,100% Polyester
166,London Rag,Trendy Ripped Denim Jacket,S$ 80.00,"- Classic chest pockets
- Ripped styles
- Comfortable and cozy
- Premium quality denim jacket
- Can be teamed up with casual top shorts and boots
- CL7458",Orange,[]
167,NA-KD,Teddy Maxi Coat,S$ 170.90,"- Solid tone longline maxi faux fur coat
- Notch lapel collared neckline
- Lined
- Regular fit
- Snap button fastening
- 2 front side pockets
- Polyester
- Model wears a size 34 and is 174cm tall",Cream,[]
168,Mango,Straight-Cut Wool Coat,S$ 229.00,"- Solid shade unstructured coat
- Sizing runs one size larger
- High neckline
- Regular fit
- Front button fastening
- 2 side pockets
- Long sleeves
- Wool blend",Black,"50% Wool, 46% Polyester, 4% Polyamide"
169,A-IN GIRLS,Simple Temperate Hooded Jacket,S$ 260.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",beige,"87% Polyester Fiber, 9.5% Viscose, 3.5% Spandex; Lining: 100% Polyester Fiber;"
170,Mango,Quilted Down Anorak Jacket,S$ 279.00,"- Longline down jacket
- Sizing runs one size larger
- Hooded neckline
- Lined
- Longline fit
- Zip fastening
- 2 pockets
- Long sleeves
- Polyamide",Navy,100% Polyamide
171,Mango,Oversize Quilted Down Anorak Jacket,S$ 159.00,"- Solid toned quilted jacket
- Sizing runs one size larger
- Unlined
- High neckline
- Relaxed fit
- Zip and button fastening
- 2 side pockets
- Polyester",Black,100% Polyester
172,Something Borrowed,Snake Trucker Jacket,S$ 59.90,"- Snakeskin print denim trucker jacket
- Collared neckline
- Unlined
- Regular fit
- Front butto fastening
- Two button fastened chest pockets
- Cotton blend",White/Black,98% Cotton 2% Polyester
173,Something Borrowed,Lapel Button Bomber Jacket,S$ 39.90,"- Printed bomber style jacket
- Collar neckline
- Regular fit
- Button fastening
- Polyester",Black/Multi,100% Polyester
174,Mango,Flowy Lapel Trench Coat,S$ 139.00,"- Solid shade tie waist flowy mid trench coat
- Sizing runs one size larger
- Lapel neckline
- Lined
- Regular fit
- Front button and removable tie waist fastening
- Two side pockets
- Viscose blend",Light Beige,"62% Viscose, 38% Polyester"
