,brand,title,price,description,colour,material
118,ZALORA BASICS,Basic High Neck Swing Dress,S$ 34.90,"- Ruffled tier midi dress
- Halter neckline
- Unlined
- Regular fit
- Elasticised waist
- Self tie fastening
- Polyester",Black,100% Polyester
119,ZALORA,Extended Sleeves Twisted Front Dress,S$ 34.90,"- Printed twist mini dress
- Unlined
- V neckline
- Regular fit
- Back zip fastening
- Polyester",Navy/Multi,100% Polyester
120,ZALORA BASICS,Basic Button Wrap Mini Dress,S$ 34.90,"- Wrap top button detail mini dress
- Unlined
- V-neckline
- Regular fit
- Side zip fastening
- Polyester",Forest,100% Polyester
121,ZALORA,Open Collar Bodycon Dress,S$ 39.90,"- Wrapped collar mini dress
- Collared neckline
- Unlined
- Slim fit
- Side zip fastening
- Polyblend
- Model wears an S and is 170cm tall",Teal,Polyester
122,Tussah,Natalia Ruffle Dress,S$ 121.90,"- Solid tone ruffled hem dress
- Unlined
- V-neckline
- Regular fit
- Sleeveless
- Polyester blend",Black,93% Polyester 7% Elastane
123,Seoul in Love,Melia Dress In Maroon,S$ 99.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",maroon,[]
124,superdown,Patricia Blazer Dress(Revolve),S$ 99.00,"Poly blend
Dry clean only
Fully lined
Double-breast button front closure
Front flap pockets
Imported",Black,[]
125,Something Borrowed,Dolman Sleeve Tunic Dress With Self Tie,S$ 39.90,"- Solid-tone collared dress with contrasting belt
- Unlined
- Collar neckline
- Relaxed fit
- Self tie fastening
- Polyester",Black/White,100% Polyester
126,ZALORA,Boat Neck Flare Dress,S$ 44.90,"- Printed mini flared dress
- Boat neckline
- Unlined
- Slim fit
- Zip fastening
- Polyester",Black/Multi,100% Polyester Woven
127,Mango,Embroidered Dress,S$ 59.90,"- Solid-colour double-layered dress
- Sizing runs one size larger
- V neckline
- Regular fit
- Slip on style
- Viscose blend",Natural White,Blend
128,ZALORA BASICS,Basic Colour Block Midi Dress,S$ 29.90,"- Printed pipe detail midi dress
- Unlined
- V neckline
- Regular fit
- Side zip fastening
- Polyester
- Model wears an S and is 177cm tall",Navy Abstract Line Print,100% Polyester
129,Tokichoi,Floral Print Sleeveless Dress,S$ 49.90,"- Two toned floral printed dress
- Round neckline
- Regular fit
- Zip fastening
- Polyblend",Red,Blend
130,Zalia,Chain Trim Dress,S$ 54.90,"- Solid tone chain trim maxi dress
- Lined
- Round neckline
- Regular fit
- Back zip fastening
- 2 front side pockets
- Zip hem sleeves
- Polyester",Black,100% Polyester Woven
131,Dorothy Perkins,Tooth Shift Dress,S$ 69.90,"- Houndstooth print mini dress
- Round neckline
- Unlined
- Slim fit
- Button fastening
- Polyblend
- Model wears a UK 8 and is 173 c tall",BLACK,"60% Polyester, 37% Viscose, 3% Elastane"
132,Something Borrowed,Evening Gathered Side Asymmetric Hem Dress,S$ 34.90,"- Ruched asymmetric dress
- Unlined
- V-neckline
- Regular fit
- Side zip fastening
- Sleeveless
- Asymmetrical hem
- Polyester blend",Green,95% Polyester 5% Elastane
133,Something Borrowed,Flare Sleeve Fit & Flare Dress,S$ 34.90,"- Mini dress with front keyhold
- Unlined
- Round neckline
- Regular fit
- Self tie neck closure
- Elasticised waistband
- Polyester",Mustard/Multi,100% Polyester
134,Something Borrowed,Flutter Sleeve Cut Out Back Denim Dress,S$ 34.90,"- Frilled sleeves denim mini dress with back cut outs
- Unlined
- Square neckline
- Regular fit
- Back zip and button fastening
- Cotton blend",Light Blue,"65% Cotton, 35% Terylene"
135,Miss Selfridge,NUDE LACE MINI DRESS,S$ 106.90,"- Scallop hem lace dress
- Round neckline
- Lined
- Slim fit
- Button and zip fastening
- Polyester
- Model wears a UK 8 and is 174cm tall",PINK,100% Polyester
136,Miss Selfridge,Petite Black Tie Front Skater Dress,S$ 69.90,"- Printed tie front fit and flare mini dress
- Unlined
- V-neckline
- Flared fit
- Elasticated waistband
- Polyblend",Black,"94% Polyester, 6% Elastane"
137,Chancery,Vally Lace Midi Dress,S$ 97.90,"- Contrast band lace midi dress
- Unlined
- V neckline
- Slim fit
- Zip fastening
- Polyester",White & Black,100% Polyester
138,Dorothy Perkins,**Mulberry Floral Spot Dress,S$ 89.90,"- Floral print waist tie mini dress
- Unlined
- Round neckline
- Regular fit
- Back zip and waist tie fastening
- Viscose
- Model wears a UK 8 and is 172cm tall",RED,100% Viscose
139,Yoco,Faux 2-Piece Printed Dress,S$ 59.90,"- Floral-printed dress with slits
- Cowl neckline
- Regular fit
- Slip-on style
- Elasticized waistband
- Sleeveless
- Side hem splits
- Polyester",Apricot,100% Polyester
140,Miss Selfridge,WHITE SCUBA MESH COLD SHOULDER PROM DRESS,S$ 139.00,"- Solid tone cold shoulder mesh insert midi dress
- Unlined
- V neckline
- Regular fit
- Back zip fastening
- Adjustable shoulder straps
- Polyblend
- Model wears a UK 8 and is 175cm tall",CREAM,"95% Polyester, 5% Elastane"
141,Desigual,Vest Nana,S$ 229.00,"- Mix print shirred panels midi dress with asymmetric hem
- V-neckline
- Lined
- Regular fit
- Polyester
- Model wears a size 36 and is 179cm tall",Orangery,100% Polyester
142,ZALORA,Oversized Open Collar Dress,S$ 39.90,"- Open collar shirt dress with waist tie
- Collared neckline
- Unlined
- Regular fit
- Waist tie with shirred back panel
- Polyblend",Grey/Multi,97% Polyester 3% Spandex Woven
143,ZALORA BASICS,Basic Curve Hem Shift Dress,S$ 24.90,"- Solid hue mini shift dress
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- Short sleeves
- Curved hem
- Polyester",Black,100% Polyester Woven
144,ZALORA BASICS,Basic Side Pleat Fit & Flare Dress,S$ 29.90,"- Polka dot printed mini dress with side pleated
- Unlined
- Round neckline
- Regular fit
- Zip fastening
- Polyester",Navy Border Spot Print,100% Polyester
145,Max Studio,V Neck Dress Sharkbite Hem Dress,S$ 70.90,"- All over printed jersey dress
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Slip on style
- Polyblend
- Model wears an S and is 181cm tall",Navy/Red,Blend
146,Calli,Alice Mini Dress,S$ 125.90,"- Velvety mini dress with mesh panels
- Unlined
- Round neckline
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears a size AUS 8 and is 173cm tall",Black,[]
147,Boohoo,Floral Lace Up Front Puff Sleeve Skater Dress,S$ 46.90,"- Fit-and-flare dress with floral print
- Unlined
- Off-shoulder neckline
- Regular fit
- Slip on style
- Front lace-up fastening
- Polyester blend
- Model wears a UK 8 and is 174cm tall",Red,[]
148,ZALORA,Long Sleeves Handkerchief Hem Dress,S$ 44.90,"- Solid tone long sleeve midi dress with side lace detail
- Unlined
- Notched neckline
- Regular fit
- Slip on
- Polyblend",Black,100% Polyester
149,ZALORA BASICS,Basic Peplum Fitted Dress With Belt,S$ 39.90,"- Solid tone sleeveless peplum waist belted dress
- Unlined
- Round neckline
- Slim fit
- Back zip fastening
- Polyester
- Model wears an S and is 173cm tall",Navy,Polyester
150,ZALORA,V-Neck Midi Dress,S$ 39.90,"- Printed midi dress with gathered skirt detail
- V-neckline
- Unlined
- Slim fit
- Zip fastening
- Polyester
- Model wears an S and is 170cm tall",Black/Multi,100% Polyester Woven
151,Zalia,Side Drape Dress,S$ 54.90,"- Solid tone long sleeve maxi dress
- Lined
- V neckline
- Regular fit
- Back zip closure
- Padded shoulders
- Polyester",Black,100% Polyester Woven
152,ZALORA BASICS,Basic V Neck Colourblock Cami Swing Dress,S$ 29.90,"- Colourblock midi dress
- V neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyester",Burgundy/Blush,100% Polyester
153,ZALORA,Button Details Dress,S$ 39.90,"- Buttoned dress with all-over print
- Unlined
- Notch lapels
- Regular fit
- Front button fastening
- Short sleeves
- Flared hem
- Polyester
- Model wears an S and is 170cm tall",Navy/Multi,Polyester
154,Superdry,Bodycon Mini Dress,S$ 79.00,"- Metallic foil brand print bodycon mini dress
- Unlined
- Scoop neckline
- Slim fit
- Cotton blend
- Model wears a UK 8 and is 176cm tall",Nautical Navy,Cotton
155,Wallis,Embellished Cuff Overlayer,S$ 129.00,"- Mini dress with bedazzled sheer overlay
- Sizing runs one size larger
- Unlined
- Round neckline
- Regular fit
- Rear zip fastening
- Polyester blend
- Model wears a UK 8 and is 176cm tall",Navy Blue,[]
156,House of Harlow 1960,X REVOLVE Consuelo Dress(Revolve),S$ 497.00,"Self & Lining: 100% poly
Hand wash cold
Fully lined
Lightweight fabric with frayed striping and loop trim
Adjustable shoulder straps",Mauve,[]
157,ZALORA BASICS,Basic Double Breasted Dress,S$ 44.90,"- Buttoned dress with stripe print
- V-neckline
- Regular fit
- Slip-on style
- Sleeveless
- Decorative buttons
- Polyester
- Model wears an S and is 173cm tall",Natural Based White Stripes,Polyester
158,WAREHOUSE,Pleated Midi Dress,S$ 129.00,"- Solid shade pleated skirt midi dress
- Unlined
- V-neckline
- Flared fit
- Side zip fastening
- Polyester",Navy,100% Polyester
159,ZALORA,Crew Neck Fit And Flare Dress,S$ 34.90,"- Tropical print mini flared dress
- Round neckline
- Unlined
- Slim fit
- Button and zip fastening
- Polyester",Dusty Mint/Off White,100% Polyester Woven
160,ZALORA,Ruffled Dress,S$ 44.90,"- Solid tone flute sleeve mini dress with ruffle detail
- Unlined
- Round neckline
- Regular fit
- Back zip fastening
- Polyester
- Model wears an S and is 170cm tall",Red,100% Polyester Woven
161,NBD,Amethyst Gown(Revolve),S$ 411.00,"Self: 100% poly ground with pet sequinsLining: 95% poly 5% spandex
Hand wash cold
Fully lined
Adjustable shoulder straps
Front hem slit",White,[]
162,Mango,Velvet Dress,S$ 49.90,"- Solid toned velvet mini dress
- Sizing runs one size larger
- Unlined
- V neckline
- Regular fit
- Polyblend",Green,"93% Polyester, 7% Elastane"
163,ZALORA BASICS,Zip Detail Collar V Neck Dress,S$ 34.90,"- Rolled sleeve zip front satin mini dress
- Unlined
- Collared neckline
- Regular fit
- Front zip fastening
- Polyester",Blush,100% Polyester
164,Dorothy Perkins,Petite Ditsy Bardot Dress,S$ 89.90,"- Floral print off shoulder midi dress with shirred panel
- Off shoulder neckline
- Unlined
- Regular fit
- Viscose
- Model wears a UK 8 and is 180cm tall",Orange,100% Viscose
165,WAREHOUSE,Ditsy Print Button Side Dress,S$ 89.00,"- Printed dress with button detail
- Unlined
- Scoop neckline
- Regular fit
- Slip-on style
- Sleeveless
- Front hem split
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Black Pattern,"97% Viscose, 3% Elastane"
166,TOPSHOP,Tie Dye Animal Mesh Dress,S$ 79.90,"- Animal print sleeveless mesh dress
- Unlined
- Scoop neckline
- Regular fit
- Polyester",Multi,100% Polyester
167,ZALORA,Square Neck Button Down Dress,S$ 39.90,"- Button down mini dress
- Square neckline
- Unlined
- Regular fit
- Button fastening
- Polyblend
- Model wears an S and is 170cm tall",Off White,Blend
168,Something Borrowed,Asymmetrical Button Down Puff Sleeve Midi Dress,S$ 42.90,"- Leaf print tort button midi dress
- Unlined
- V neckline
- Regular fit
- Back zip fastening
- Polyester",Khaki/Multi,100% Polyester
169,OVS,Women's Woven Dress,S$ 66.90,"- Solid tone tort button maxi dress with crochet hem
- Lined
- V neckline
- Regular fit
- Front button fastening
- Cotton
- Model wears a size 40 and is 174cm tall",white,100% Cotton
170,Something Borrowed,Side Trim Bodycon Dress,S$ 32.90,"- Contrast trimming mini dress
- Unlined
- Round neckline
- Slim fit
- Slip on
- Polyblend",Khaki,65% Polyester 35% Cotton
171,ZALORA,Gathered Side Cami Dress,S$ 34.90,"- Strappy dress with allover print
- Unlined
- V neckline
- Slim fit
- Rear zip fastening
- Polyester",Mint/White,100% Polyester
172,ZALORA,Buckles Detail Sheath Dress,S$ 39.90,"- Solid tone sleeveless mini dress
- Unlined
- Round neckline
- Regular fit
- Rear zip fastening
- Polyester",Peach,100% Polyester
173,ZALORA,Long Sleeves Shirt Dress With Belt Detail,S$ 39.90,"- Solid tone dress with belt
- Unlined
- Shirt collar
- Regular fit
- Front button fastening
- Self fasten belt closure
- Polyester",Green,100% Polyester
174,Seoul in Love,Myra Dress In Black,S$ 99.90,"-Latest trend in Korea and Hong Kong Magazine!
-Perfect and easy match with classy and casual look
-Suitable for local weather",black,[]
175,Miss Selfridge,Black Zebra Print Maxi Dress,S$ 99.90,"- Slip dress with animal print
- Unlined
- V-neckline
- Regular fit
- Slip-on style
- Sleeveless
- Droptail hem
- Polyester
- Model wears a UK 8 and is 176cm tall",Black,100% Polyester
176,MISSGUIDED,Petite Asymetric Blazer Dress,S$ 74.90,"- Asymmetric style mini blazer dress
- Lined
- Wrap neckline
- Regular fit
- Button fastening
- Polyester
- Model wears a UK 8 and is 173cm tall",Black,[]
177,ZALORA,Pleated Hem Shift Dress,S$ 34.90,"- Solid shade pleated hem mini shift dress
- Lined
- Round neckline
- Regular fit
- Polyester
- Model wears an S and is 170cm tall",Off White,Polyester
178,MISSGUIDED,Scuba Skater Dress,S$ 39.90,"- Monochrome spaghetti straps skater dress
- V neckline
- Unlined
- Regular fit
- Polyblend
- Model wears a UK 8 and is 173cm tall",Black,95% Polyester 5% Elastane
179,WAREHOUSE,Stripe Dress,S$ 179.00,"- Textured striped midi dress
- Unlined
- V-neckline
- Flared fit
- Back zip fastening
- Polyester
- Model wears a UK 8 and is 177cm tall",Multi,[]
180,CLOSET,High Collar Dress,S$ 152.90,"- Floral print back tie detail fit and flare dress
- Unlined
- High neckline
- Flared fit
- Back zip and tie fastening
- Two side pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",Ivory,100% Polyester
181,ZALORA BASICS,Basic Colour Block Sweetheart Neck Dress,S$ 34.90,"- Colour blocked short sleeve sheath dress
- Unlined
- Sweetheart neckline
- Slim fit
- Back zip fastening
- Polyblend",Light Pink/Pink/Light Grey,97% Polyester 3% Spandex
182,ZALORA BASICS,Basic High Neck Cami Mini Dress,S$ 24.90,"- Solid tone plain sleeveless mini dress
- Unlined
- Round neckline
- Regular fit
- Slip on
- Polyester",Black,60% Rayon 40% Polyester Woven
183,OVS,Knitted Pattern Dress,S$ 52.90,"- Embellished knitted mini dress
- Unlined
- Round neckline
- Regular fit
- Polyblend
- Model wears an S and is 174cm tall",Black,"95% Polyester, 3% Metal Fibre, 2% Elastane"
184,JACQUELINE DE YONG,Noa Long Sleeve Shirt Dress,S$ 49.00,"- Solid tone long sleeve button down mini dress
- Unlined
- V neckline
- Regular fit
- Front button closure
- Polyester
- Model wears a size 36 and is 173cm tall",Smoked Paprika,100% Polyester
185,GAP,Cami Ruffle Wrap Dress,S$ 94.90,"- Solid-colour wrap dress with ruffles
- Unlined
- V neckline
- Regular fit
- Hook fastening
- Self-tie waist fastening
- Linen blend
- Model wears an S and is 178cm tall",Navy Uniform,"55% Linen, 45% Cotton"
186,ZALORA,Plus Size Kimono Sleeves Dress,S$ 44.90,"- Printed dress with front tie
- Unlined
- V-neckline
- Regular fit
- Back zip fastening
- Self-tie waist closure
- Half kimono sleeves
- Front hem split
- Polyester",Black/White,100% Polyester
187,ZALORA,Petal Sleeves Color Block Dress,S$ 34.90,"- Two tone tie front mini dress
- Unlined
- Boat neckline
- Regular fit
- Back zip closure
- Cotton",Beige/Dusty Green,100% Cotton Woven
188,ZALORA,Colorblock Crossback Midi Dress,S$ 29.90,"- Color-blocked strappy slip dress
- Unlined
- V-neckline
- Regular fit
- Slip-on style
- Sleeveless
- Adjustable cami straps
- Polyester",Grey/Beige,100% Polyester
189,Dorothy Perkins,Sage Blake Dress,S$ 156.00,"- Dress with ruffles and floral print
- Unlined
- V neckline
- Regular fit
- Rear zip fastening
- Self fasten belt buckle
- Polyester blend
- Model wears a UK 8 and is 178cm tall",GREEN,"89% Polyester, 11% Elastane"
190,Superdry,Rainbow Tape Sweat Dress,S$ 159.00,"- Melange dress hoodie with multi-tone detail
- Unlined
- Hooded neckline
- Regular fit
- Slip on
- Drawstring fastening
- 2 front pockets
- Polyblend
- Model wears a UK 8 and is 176cm tall",Ice Marl,"49% Polyester, 46% Cotton, 5% Viscose"
191,Something Borrowed,Fluted Hem Chiffon Fit & Flare Dress,S$ 34.90,"- Skater dress with all-over print
- Lined
- Round neckline
- Regular fit
- Elasticized waistband
- Self-tie neck closure
- Short flute sleeves
- Flared hem
- Polyester",Burgundy,100% Polyester
192,Miss Selfridge,Black Knitted Rib Roll Neck Jumper Dress,S$ 83.90,"- Solid tone ribbed turtleneck mini dress
- Turtleneck neckline
- Unlined
- Slim fit
- Viscose blend
- Model wears a UK 8 and is 173cm tall",BLACK,"89% Viscose, 8% Nylon, 3% Elastane"
193,Lovers + Friends,This Is It Gown(Revolve),S$ 411.00,"Self: 100% polyLining: 97% poly 3% spandex
Hand wash cold
Partially lined
Tiered crepe fabric
Boned bodice
Hidden back zipper closure",White,[]
194,ONLY,Alexa Midi Strap Dress,S$ 69.00,"- Printed drape detail midi cami dress
- Cowl neckline
- Unlined
- Slim fit
- Polyester
- Model wears a size 36 and is 173cm tall",Leather Brown,100% Polyester
195,ZALORA BASICS,Basic Cut Out Midi Dress,S$ 29.90,"- Solid shade cut-out dress
- Unlined
- Round neckline
- Regular fit
- Slip-on style
- Sleeveless
- Polyester",Forest,100% Polyester
196,ZALORA,Extended Sleeves Overlap Dress,S$ 34.90,"- Printed kimono short sleeves faux wrap dress
- V neckline
- Unlined
- Regular fit
- Zip fastening
- Waist tie
- Polyester",Red/Multi,100% Polyester
197,Something Borrowed,Gingham Wrap Midi Dress,S$ 34.90,"- Gingham print wrap midi dress
- Unlined
- V neckline
- Regular fit
- Side tie fastening
- Polyester",Black/White,100% Polyester Woven
198,ZALORA BASICS,Basic Square Neck Midi Dress,S$ 34.90,"- Monochrome strappy tie waist dress with pockets
- Unlined
- Square neckline
- Regular fit
- Back zip fastening
- Two side pockets
- Polyblend",Black,80% Polyester 20% Cotton
199,Little Mistress,Nikki Bow Bandeau Maxi Dress,S$ 128.90,"- Solid tone bow front strapless dress with fish tail hem
- Bandeau neckline
- Bodycon fit
- Zip fastening
- Polyblend",Mulberry,"97% Polyester, 3% Elastane"
200,Dorothy Perkins,Cream Spot Square Neck Dress,S$ 59.90,"- Polka dotted square neck mini dress
- Square neckline
- Unlined
- Slim fit
- Cotton blend
- Model wears a UK 8 and is 178cm tall",IVORY,"96% Cotton, 4% Elastane"
201,WAREHOUSE,Peony Pop Crinkle Midi Dress,S$ 129.00,"- Crinkle midi dress
- Round neckline
- Unlined
- Relaxed fit
- Zip, hook and self tie fastening
- Floral pattern
- Polyester
- Model wears a UK 8 and is 177cm tall",Lilac,100% Polyester
202,CHI CHI LONDON,Kora Dress,S$ 168.90,"- One shoulder lace dress
- Asymmetrical neckline
- Lined
- Slim fit
- Zip fastening
- Polyblend",Black,Polyblend
